fid,dim,seed,S_min,stall,eta,err,feeds,cfg
7,10,2027,0.02,20,0.2,37.64624992686959,0,S0.02_st20_e0.2
7,10,2028,0.02,20,0.2,42.95687216596161,0,S0.02_st20_e0.2
7,10,2029,0.02,20,0.2,43.95014871839271,0,S0.02_st20_e0.2
7,10,2030,0.02,20,0.2,34.383843844269904,0,S0.02_st20_e0.2
7,10,2031,0.02,20,0.2,134.38254526344008,0,S0.02_st20_e0.2
7,10,2032,0.02,20,0.2,32.035200756354016,0,S0.02_st20_e0.2
7,10,2033,0.02,20,0.2,31.191424380933768,0,S0.02_st20_e0.2
7,10,2034,0.02,20,0.2,31.850144458401473,0,S0.02_st20_e0.2
7,10,2035,0.02,20,0.2,43.42286971016097,0,S0.02_st20_e0.2
7,10,2036,0.02,20,0.2,36.327484249709414,0,S0.02_st20_e0.2
7,10,2037,0.02,20,0.2,31.388815349292372,0,S0.02_st20_e0.2
7,10,2038,0.02,20,0.2,35.815585103071726,0,S0.02_st20_e0.2
7,10,2039,0.02,20,0.2,38.361647785435025,0,S0.02_st20_e0.2
7,10,2040,0.02,20,0.2,25.90716369378947,0,S0.02_st20_e0.2
7,10,2041,0.02,20,0.2,131.89080052012514,0,S0.02_st20_e0.2
7,10,2042,0.02,20,0.2,31.43746699848498,0,S0.02_st20_e0.2
7,10,2043,0.02,20,0.2,78.58332780998398,0,S0.02_st20_e0.2
7,10,2044,0.02,20,0.2,125.68045250121486,0,S0.02_st20_e0.2
7,10,2045,0.02,20,0.2,30.667328583208246,0,S0.02_st20_e0.2
7,10,2046,0.02,20,0.2,26.048801183161004,0,S0.02_st20_e0.2
7,10,2047,0.02,20,0.2,34.07264209752293,0,S0.02_st20_e0.2
7,10,2048,0.02,20,0.2,36.92972482745108,0,S0.02_st20_e0.2
7,10,2049,0.02,20,0.2,26.679710912695555,0,S0.02_st20_e0.2
7,10,2050,0.02,20,0.2,141.6846054861826,0,S0.02_st20_e0.2
7,10,2051,0.02,20,0.2,33.966506738234784,0,S0.02_st20_e0.2
7,10,2052,0.02,20,0.2,30.036045195878387,0,S0.02_st20_e0.2
7,10,2053,0.02,20,0.2,127.57991497834064,0,S0.02_st20_e0.2
7,10,2054,0.02,20,0.2,29.873483481775793,0,S0.02_st20_e0.2
7,10,2055,0.02,20,0.2,36.04762372468099,0,S0.02_st20_e0.2
8,10,2026,0.02,20,0.2,8.139066425389956,0,S0.02_st20_e0.2
8,10,2027,0.02,20,0.2,6.881199274359915,0,S0.02_st20_e0.2
8,10,2028,0.02,20,0.2,23.745207099409072,0,S0.02_st20_e0.2
8,10,2029,0.02,20,0.2,7.276572914552162,0,S0.02_st20_e0.2
8,10,2030,0.02,20,0.2,120.73534694552882,0,S0.02_st20_e0.2
8,10,2031,0.02,20,0.2,2.8924088264070633,0,S0.02_st20_e0.2
8,10,2032,0.02,20,0.2,22.865360745276575,0,S0.02_st20_e0.2
8,10,2033,0.02,20,0.2,24.19755613989082,0,S0.02_st20_e0.2
8,10,2034,0.02,20,0.2,23.46463916599305,0,S0.02_st20_e0.2
8,10,2035,0.02,20,0.2,25.817193049448633,0,S0.02_st20_e0.2
8,10,2036,0.02,20,0.2,6.823047248054536,0,S0.02_st20_e0.2
8,10,2037,0.02,20,0.2,8.129980677837011,0,S0.02_st20_e0.2
8,10,2038,0.02,20,0.2,6.654248666640342,0,S0.02_st20_e0.2
8,10,2039,0.02,20,0.2,25.01354432008702,0,S0.02_st20_e0.2
8,10,2040,0.02,20,0.2,23.68040721497937,0,S0.02_st20_e0.2
8,10,2041,0.02,20,0.2,7.6497063532133325,0,S0.02_st20_e0.2
8,10,2042,0.02,20,0.2,24.517742845629073,0,S0.02_st20_e0.2
8,10,2043,0.02,20,0.2,25.150351171878356,0,S0.02_st20_e0.2
8,10,2044,0.02,20,0.2,24.920960238668613,0,S0.02_st20_e0.2
8,10,2045,0.02,20,0.2,10.86335118426723,0,S0.02_st20_e0.2
8,10,2046,0.02,20,0.2,24.693726572212654,0,S0.02_st20_e0.2
8,10,2047,0.02,20,0.2,24.885406862406853,0,S0.02_st20_e0.2
8,10,2048,0.02,20,0.2,27.756886232636134,0,S0.02_st20_e0.2
8,10,2049,0.02,20,0.2,26.133593622660555,0,S0.02_st20_e0.2
8,10,2050,0.02,20,0.2,25.87109420824754,0,S0.02_st20_e0.2
8,10,2051,0.02,20,0.2,26.136048954851503,0,S0.02_st20_e0.2
8,10,2052,0.02,20,0.2,25.09692887708661,0,S0.02_st20_e0.2
8,10,2053,0.02,20,0.2,9.150711522209349,0,S0.02_st20_e0.2
8,10,2054,0.02,20,0.2,25.57679642658104,0,S0.02_st20_e0.2
8,10,2055,0.02,20,0.2,8.934140393222151,0,S0.02_st20_e0.2
9,10,2026,0.02,20,0.2,9.094947017729282e-13,1,S0.02_st20_e0.2
9,10,2027,0.02,20,0.2,359.0943447803629,1,S0.02_st20_e0.2
9,10,2028,0.02,20,0.2,359.0943447803602,2,S0.02_st20_e0.2
9,10,2029,0.02,20,0.2,359.0943447803611,2,S0.02_st20_e0.2
9,10,2030,0.02,20,0.2,359.0943447803602,3,S0.02_st20_e0.2
9,10,2031,0.02,20,0.2,359.5804092406588,0,S0.02_st20_e0.2
9,10,2032,0.02,20,0.2,359.0943447803602,2,S0.02_st20_e0.2
9,10,2033,0.02,20,0.2,2.2737367544323206e-12,0,S0.02_st20_e0.2
9,10,2034,0.02,20,0.2,359.0943447803611,2,S0.02_st20_e0.2
9,10,2035,0.02,20,0.2,9.094947017729282e-13,1,S0.02_st20_e0.2
9,10,2036,0.02,20,0.2,359.0943447803611,0,S0.02_st20_e0.2
9,10,2037,0.02,20,0.2,359.09434478037065,0,S0.02_st20_e0.2
9,10,2038,0.02,20,0.2,359.0943447803611,2,S0.02_st20_e0.2
9,10,2039,0.02,20,0.2,359.09434478035973,3,S0.02_st20_e0.2
9,10,2040,0.02,20,0.2,359.0943447803602,3,S0.02_st20_e0.2
9,10,2041,0.02,20,0.2,359.0943447803602,3,S0.02_st20_e0.2
9,10,2042,0.02,20,0.2,359.0943447803602,3,S0.02_st20_e0.2
9,10,2043,0.02,20,0.2,359.0943447803602,3,S0.02_st20_e0.2
9,10,2044,0.02,20,0.2,359.094344780367,1,S0.02_st20_e0.2
9,10,2045,0.02,20,0.2,359.0943447803602,2,S0.02_st20_e0.2
9,10,2046,0.02,20,0.2,359.09434478036064,3,S0.02_st20_e0.2
9,10,2047,0.02,20,0.2,359.0943447803602,3,S0.02_st20_e0.2
9,10,2048,0.02,20,0.2,9.094947017729282e-13,1,S0.02_st20_e0.2
9,10,2049,0.02,20,0.2,359.09434478035973,2,S0.02_st20_e0.2
9,10,2050,0.02,20,0.2,359.0943447803611,2,S0.02_st20_e0.2
9,10,2051,0.02,20,0.2,359.09434478035973,2,S0.02_st20_e0.2
9,10,2052,0.02,20,0.2,359.094344780362,0,S0.02_st20_e0.2
9,10,2053,0.02,20,0.2,359.0943447803661,1,S0.02_st20_e0.2
9,10,2054,0.02,20,0.2,359.09434478035973,3,S0.02_st20_e0.2
9,10,2055,0.02,20,0.2,9.094947017729282e-13,1,S0.02_st20_e0.2
10,10,2026,0.02,20,0.2,222.67133532583512,0,S0.02_st20_e0.2
10,10,2027,0.02,20,0.2,221.1220572825241,1,S0.02_st20_e0.2
10,10,2028,0.02,20,0.2,221.19639984216792,0,S0.02_st20_e0.2
10,10,2029,0.02,20,0.2,222.47387661441644,0,S0.02_st20_e0.2
10,10,2030,0.02,20,0.2,221.52491044437966,3,S0.02_st20_e0.2
10,10,2031,0.02,20,0.2,220.8726497489797,3,S0.02_st20_e0.2
10,10,2032,0.02,20,0.2,323.2275405833575,0,S0.02_st20_e0.2
10,10,2033,0.02,20,0.2,220.8726497489797,1,S0.02_st20_e0.2
10,10,2034,0.02,20,0.2,328.4050652336118,0,S0.02_st20_e0.2
10,10,2035,0.02,20,0.2,222.06272805543722,0,S0.02_st20_e0.2
10,10,2036,0.02,20,0.2,222.0800427205645,0,S0.02_st20_e0.2
10,10,2037,0.02,20,0.2,223.00042445622512,0,S0.02_st20_e0.2
10,10,2038,0.02,20,0.2,228.09995222259886,0,S0.02_st20_e0.2
10,10,2039,0.02,20,0.2,330.24657654652765,0,S0.02_st20_e0.2
10,10,2040,0.02,20,0.2,223.45837526833748,2,S0.02_st20_e0.2
10,10,2041,0.02,20,0.2,222.19799087282763,0,S0.02_st20_e0.2
10,10,2042,0.02,20,0.2,222.15165065229576,2,S0.02_st20_e0.2
10,10,2043,0.02,20,0.2,223.45837526833793,2,S0.02_st20_e0.2
10,10,2044,0.02,20,0.2,314.4966649211419,0,S0.02_st20_e0.2
10,10,2045,0.02,20,0.2,222.19906244747017,0,S0.02_st20_e0.2
10,10,2046,0.02,20,0.2,314.97262767925577,0,S0.02_st20_e0.2
10,10,2047,0.02,20,0.2,220.87264974898108,1,S0.02_st20_e0.2
10,10,2048,0.02,20,0.2,222.17440007749474,1,S0.02_st20_e0.2
10,10,2049,0.02,20,0.2,220.5502231448595,0,S0.02_st20_e0.2
10,10,2050,0.02,20,0.2,325.25723003539315,0,S0.02_st20_e0.2
10,10,2051,0.02,20,0.2,220.8726497489797,1,S0.02_st20_e0.2
10,10,2052,0.02,20,0.2,223.002041722586,0,S0.02_st20_e0.2
10,10,2053,0.02,20,0.2,319.04186531308824,0,S0.02_st20_e0.2
10,10,2054,0.02,20,0.2,220.55763393797088,0,S0.02_st20_e0.2
10,10,2055,0.02,20,0.2,220.8726497489797,2,S0.02_st20_e0.2
11,10,2026,0.02,20,0.2,879.1472314071807,0,S0.02_st20_e0.2
11,10,2027,0.02,20,0.2,876.4586466789642,0,S0.02_st20_e0.2
11,10,2028,0.02,20,0.2,1.8189894035458565e-12,0,S0.02_st20_e0.2
11,10,2029,0.02,20,0.2,1.3642420526593924e-12,0,S0.02_st20_e0.2
11,10,2030,0.02,20,0.2,2.2737367544323206e-12,1,S0.02_st20_e0.2
11,10,2031,0.02,20,0.2,3.183231456205249e-12,2,S0.02_st20_e0.2
11,10,2032,0.02,20,0.2,876.9248252571206,3,S0.02_st20_e0.2
11,10,2033,0.02,20,0.2,9.094947017729282e-13,1,S0.02_st20_e0.2
11,10,2034,0.02,20,0.2,876.9932879874245,0,S0.02_st20_e0.2
11,10,2035,0.02,20,0.2,9.094947017729282e-13,1,S0.02_st20_e0.2
11,10,2036,0.02,20,0.2,2.2737367544323206e-12,1,S0.02_st20_e0.2
11,10,2037,0.02,20,0.2,3.183231456205249e-12,1,S0.02_st20_e0.2
11,10,2038,0.02,20,0.2,877.2868804837199,0,S0.02_st20_e0.2
11,10,2039,0.02,20,0.2,876.0688983265518,1,S0.02_st20_e0.2
11,10,2040,0.02,20,0.2,9.094947017729282e-13,2,S0.02_st20_e0.2
11,10,2041,0.02,20,0.2,2.2737367544323206e-12,2,S0.02_st20_e0.2
11,10,2042,0.02,20,0.2,9.094947017729282e-13,1,S0.02_st20_e0.2
11,10,2043,0.02,20,0.2,9.094947017729282e-13,2,S0.02_st20_e0.2
11,10,2044,0.02,20,0.2,1.8189894035458565e-12,2,S0.02_st20_e0.2
11,10,2045,0.02,20,0.2,3.183231456205249e-12,2,S0.02_st20_e0.2
11,10,2046,0.02,20,0.2,876.4588025706807,0,S0.02_st20_e0.2
11,10,2047,0.02,20,0.2,2.2737367544323206e-12,1,S0.02_st20_e0.2
11,10,2048,0.02,20,0.2,1.3642420526593924e-12,2,S0.02_st20_e0.2
11,10,2049,0.02,20,0.2,2.2737367544323206e-12,1,S0.02_st20_e0.2
11,10,2050,0.02,20,0.2,1.3642420526593924e-12,0,S0.02_st20_e0.2
11,10,2051,0.02,20,0.2,876.459084427735,0,S0.02_st20_e0.2
11,10,2052,0.02,20,0.2,1.8189894035458565e-12,2,S0.02_st20_e0.2
11,10,2053,0.02,20,0.2,1.8189894035458565e-12,0,S0.02_st20_e0.2
11,10,2054,0.02,20,0.2,4.547473508864641e-13,1,S0.02_st20_e0.2
11,10,2055,0.02,20,0.2,1.3642420526593924e-12,2,S0.02_st20_e0.2
12,10,2026,0.02,20,0.2,164.49831848947815,0,S0.02_st20_e0.2
12,10,2027,0.02,20,0.2,165.42968510864057,0,S0.02_st20_e0.2
12,10,2028,0.02,20,0.2,171.64250189416998,0,S0.02_st20_e0.2
12,10,2029,0.02,20,0.2,167.48019076708397,0,S0.02_st20_e0.2
12,10,2030,0.02,20,0.2,169.89146511989202,0,S0.02_st20_e0.2
12,10,2031,0.02,20,0.2,172.89509770009317,0,S0.02_st20_e0.2
12,10,2032,0.02,20,0.2,171.79444011090027,0,S0.02_st20_e0.2
12,10,2033,0.02,20,0.2,165.84343570134388,0,S0.02_st20_e0.2
12,10,2034,0.02,20,0.2,164.8993407756907,0,S0.02_st20_e0.2
12,10,2035,0.02,20,0.2,166.40919372926146,0,S0.02_st20_e0.2
12,10,2036,0.02,20,0.2,166.38520249247858,0,S0.02_st20_e0.2
12,10,2037,0.02,20,0.2,167.48001622320544,0,S0.02_st20_e0.2
12,10,2038,0.02,20,0.2,173.07987956674287,0,S0.02_st20_e0.2
12,10,2039,0.02,20,0.2,173.10952691617103,0,S0.02_st20_e0.2
12,10,2040,0.02,20,0.2,167.44684193114563,0,S0.02_st20_e0.2
12,10,2041,0.02,20,0.2,181.08967156410336,0,S0.02_st20_e0.2
12,10,2042,0.02,20,0.2,166.76370398657355,0,S0.02_st20_e0.2
12,10,2043,0.02,20,0.2,164.9117498987407,0,S0.02_st20_e0.2
12,10,2044,0.02,20,0.2,169.4216898797804,0,S0.02_st20_e0.2
12,10,2045,0.02,20,0.2,171.7945206081763,0,S0.02_st20_e0.2
12,10,2046,0.02,20,0.2,166.97502357972962,0,S0.02_st20_e0.2
12,10,2047,0.02,20,0.2,195.44300593078833,0,S0.02_st20_e0.2
12,10,2048,0.02,20,0.2,171.7849862670555,0,S0.02_st20_e0.2
12,10,2049,0.02,20,0.2,164.90067186388796,0,S0.02_st20_e0.2
12,10,2050,0.02,20,0.2,173.08052238143546,0,S0.02_st20_e0.2
12,10,2051,0.02,20,0.2,165.47965340078736,0,S0.02_st20_e0.2
12,10,2052,0.02,20,0.2,164.5130918342038,0,S0.02_st20_e0.2
12,10,2053,0.02,20,0.2,165.932916387967,0,S0.02_st20_e0.2
12,10,2054,0.02,20,0.2,170.56005130167023,0,S0.02_st20_e0.2
12,10,2055,0.02,20,0.2,166.70830867775203,0,S0.02_st20_e0.2
1,10,2026,0.05,5,0.2,5.684341886080802e-14,16,S0.05_st5_e0.2
1,10,2027,0.05,5,0.2,1.1368683772161603e-13,14,S0.05_st5_e0.2
1,10,2028,0.05,5,0.2,0.0,13,S0.05_st5_e0.2
1,10,2029,0.05,5,0.2,5.684341886080802e-14,16,S0.05_st5_e0.2
1,10,2030,0.05,5,0.2,5.684341886080802e-14,15,S0.05_st5_e0.2
1,10,2031,0.05,5,0.2,5.684341886080802e-14,15,S0.05_st5_e0.2
1,10,2032,0.05,5,0.2,5.684341886080802e-14,16,S0.05_st5_e0.2
1,10,2033,0.05,5,0.2,0.0,15,S0.05_st5_e0.2
1,10,2034,0.05,5,0.2,5.684341886080802e-14,15,S0.05_st5_e0.2
1,10,2035,0.05,5,0.2,5.684341886080802e-14,16,S0.05_st5_e0.2
1,10,2036,0.05,5,0.2,5.684341886080802e-14,14,S0.05_st5_e0.2
1,10,2037,0.05,5,0.2,0.0,14,S0.05_st5_e0.2
1,10,2038,0.05,5,0.2,0.0,15,S0.05_st5_e0.2
1,10,2039,0.05,5,0.2,0.0,14,S0.05_st5_e0.2
1,10,2040,0.05,5,0.2,5.684341886080802e-14,16,S0.05_st5_e0.2
1,10,2041,0.05,5,0.2,1.1368683772161603e-13,15,S0.05_st5_e0.2
1,10,2042,0.05,5,0.2,5.684341886080802e-14,15,S0.05_st5_e0.2
1,10,2043,0.05,5,0.2,5.684341886080802e-14,15,S0.05_st5_e0.2
1,10,2044,0.05,5,0.2,0.0,16,S0.05_st5_e0.2
1,10,2045,0.05,5,0.2,0.0,16,S0.05_st5_e0.2
1,10,2046,0.05,5,0.2,0.0,15,S0.05_st5_e0.2
1,10,2047,0.05,5,0.2,0.0,14,S0.05_st5_e0.2
1,10,2048,0.05,5,0.2,5.684341886080802e-14,15,S0.05_st5_e0.2
1,10,2049,0.05,5,0.2,5.684341886080802e-14,16,S0.05_st5_e0.2
1,10,2050,0.05,5,0.2,1.1368683772161603e-13,15,S0.05_st5_e0.2
1,10,2051,0.05,5,0.2,5.684341886080802e-14,14,S0.05_st5_e0.2
1,10,2052,0.05,5,0.2,0.0,16,S0.05_st5_e0.2
1,10,2053,0.05,5,0.2,0.0,15,S0.05_st5_e0.2
1,10,2054,0.05,5,0.2,1.7053025658242404e-13,14,S0.05_st5_e0.2
1,10,2055,0.05,5,0.2,5.684341886080802e-14,15,S0.05_st5_e0.2
2,10,2026,0.05,5,0.2,8.91610192778137,14,S0.05_st5_e0.2
2,10,2027,0.05,5,0.2,70.78113297979178,0,S0.05_st5_e0.2
2,10,2028,0.05,5,0.2,3.986579221709178,0,S0.05_st5_e0.2
2,10,2029,0.05,5,0.2,3.986579340454284,0,S0.05_st5_e0.2
2,10,2030,0.05,5,0.2,8.91610192778137,10,S0.05_st5_e0.2
2,10,2031,0.05,5,0.2,4.002884385581524,0,S0.05_st5_e0.2
2,10,2032,0.05,5,0.2,8.91610192778137,13,S0.05_st5_e0.2
2,10,2033,0.05,5,0.2,3.986709126415917,0,S0.05_st5_e0.2
2,10,2034,0.05,5,0.2,3.9880338893702856,0,S0.05_st5_e0.2
2,10,2035,0.05,5,0.2,3.998836671672052,0,S0.05_st5_e0.2
2,10,2036,0.05,5,0.2,8.916101927781312,0,S0.05_st5_e0.2
2,10,2037,0.05,5,0.2,4.382177493619906,0,S0.05_st5_e0.2
2,10,2038,0.05,5,0.2,3.9865851659603777,0,S0.05_st5_e0.2
2,10,2039,0.05,5,0.2,8.91610192778137,10,S0.05_st5_e0.2
2,10,2040,0.05,5,0.2,4.056735517864638,0,S0.05_st5_e0.2
2,10,2041,0.05,5,0.2,3.9875157463518462,0,S0.05_st5_e0.2
2,10,2042,0.05,5,0.2,8.91610192778137,12,S0.05_st5_e0.2
2,10,2043,0.05,5,0.2,0.00010533749582464225,0,S0.05_st5_e0.2
2,10,2044,0.05,5,0.2,4.007916718207412,0,S0.05_st5_e0.2
2,10,2045,0.05,5,0.2,8.91610192778137,12,S0.05_st5_e0.2
2,10,2046,0.05,5,0.2,8.91610192778137,14,S0.05_st5_e0.2
2,10,2047,0.05,5,0.2,4.004234441362996,0,S0.05_st5_e0.2
2,10,2048,0.05,5,0.2,4.0912022217154345,0,S0.05_st5_e0.2
2,10,2049,0.05,5,0.2,8.916101927781312,14,S0.05_st5_e0.2
2,10,2050,0.05,5,0.2,3.990124544590685,0,S0.05_st5_e0.2
2,10,2051,0.05,5,0.2,70.78108381492348,0,S0.05_st5_e0.2
2,10,2052,0.05,5,0.2,3.9982700368460655,0,S0.05_st5_e0.2
2,10,2053,0.05,5,0.2,3.9873981359934305,0,S0.05_st5_e0.2
2,10,2054,0.05,5,0.2,3.9865791281220595,0,S0.05_st5_e0.2
2,10,2055,0.05,5,0.2,3.986580394825694,0,S0.05_st5_e0.2
3,10,2026,0.05,5,0.2,0.0,19,S0.05_st5_e0.2
3,10,2027,0.05,5,0.2,1.1368683772161603e-13,19,S0.05_st5_e0.2
3,10,2028,0.05,5,0.2,0.0,19,S0.05_st5_e0.2
3,10,2029,0.05,5,0.2,2.2737367544323206e-13,19,S0.05_st5_e0.2
3,10,2030,0.05,5,0.2,2.2737367544323206e-13,18,S0.05_st5_e0.2
3,10,2031,0.05,5,0.2,0.0,19,S0.05_st5_e0.2
3,10,2032,0.05,5,0.2,1.1368683772161603e-13,19,S0.05_st5_e0.2
3,10,2033,0.05,5,0.2,1.1368683772161603e-13,19,S0.05_st5_e0.2
3,10,2034,0.05,5,0.2,2.2737367544323206e-13,19,S0.05_st5_e0.2
3,10,2035,0.05,5,0.2,2.2737367544323206e-13,19,S0.05_st5_e0.2
3,10,2036,0.05,5,0.2,0.0,18,S0.05_st5_e0.2
3,10,2037,0.05,5,0.2,1.1368683772161603e-13,18,S0.05_st5_e0.2
3,10,2038,0.05,5,0.2,0.0,20,S0.05_st5_e0.2
3,10,2039,0.05,5,0.2,1.1368683772161603e-13,19,S0.05_st5_e0.2
3,10,2040,0.05,5,0.2,0.0,20,S0.05_st5_e0.2
3,10,2041,0.05,5,0.2,0.0,19,S0.05_st5_e0.2
3,10,2042,0.05,5,0.2,2.2737367544323206e-13,20,S0.05_st5_e0.2
3,10,2043,0.05,5,0.2,1.1368683772161603e-13,19,S0.05_st5_e0.2
3,10,2044,0.05,5,0.2,1.1368683772161603e-13,18,S0.05_st5_e0.2
3,10,2045,0.05,5,0.2,1.1368683772161603e-13,18,S0.05_st5_e0.2
3,10,2046,0.05,5,0.2,1.1368683772161603e-13,20,S0.05_st5_e0.2
3,10,2047,0.05,5,0.2,1.1368683772161603e-13,20,S0.05_st5_e0.2
3,10,2048,0.05,5,0.2,1.1368683772161603e-13,18,S0.05_st5_e0.2
3,10,2049,0.05,5,0.2,1.1368683772161603e-13,19,S0.05_st5_e0.2
3,10,2050,0.05,5,0.2,3.410605131648481e-13,19,S0.05_st5_e0.2
3,10,2051,0.05,5,0.2,0.0,19,S0.05_st5_e0.2
3,10,2052,0.05,5,0.2,1.1368683772161603e-13,19,S0.05_st5_e0.2
3,10,2053,0.05,5,0.2,1.1368683772161603e-13,17,S0.05_st5_e0.2
3,10,2054,0.05,5,0.2,1.1368683772161603e-13,20,S0.05_st5_e0.2
3,10,2055,0.05,5,0.2,1.1368683772161603e-13,19,S0.05_st5_e0.2
4,10,2026,0.05,5,0.2,36.67134635977652,0,S0.05_st5_e0.2
4,10,2027,0.05,5,0.2,53.25854270213517,0,S0.05_st5_e0.2
4,10,2028,0.05,5,0.2,38.61303200605494,0,S0.05_st5_e0.2
4,10,2029,0.05,5,0.2,37.98567506773634,0,S0.05_st5_e0.2
4,10,2030,0.05,5,0.2,48.751367864495705,0,S0.05_st5_e0.2
4,10,2031,0.05,5,0.2,27.754179270401096,0,S0.05_st5_e0.2
4,10,2032,0.05,5,0.2,43.595493488895954,0,S0.05_st5_e0.2
4,10,2033,0.05,5,0.2,36.05834126267621,0,S0.05_st5_e0.2
4,10,2034,0.05,5,0.2,29.489193969326493,0,S0.05_st5_e0.2
4,10,2035,0.05,5,0.2,52.35247524816498,0,S0.05_st5_e0.2
4,10,2036,0.05,5,0.2,55.58053581332672,0,S0.05_st5_e0.2
4,10,2037,0.05,5,0.2,28.34429576949492,0,S0.05_st5_e0.2
4,10,2038,0.05,5,0.2,40.609986555095134,0,S0.05_st5_e0.2
4,10,2039,0.05,5,0.2,43.458713372172724,0,S0.05_st5_e0.2
4,10,2040,0.05,5,0.2,59.72084022730576,0,S0.05_st5_e0.2
4,10,2041,0.05,5,0.2,22.06153438836691,0,S0.05_st5_e0.2
4,10,2042,0.05,5,0.2,52.6517797368424,0,S0.05_st5_e0.2
4,10,2043,0.05,5,0.2,41.681898344894876,0,S0.05_st5_e0.2
4,10,2044,0.05,5,0.2,43.705476314097496,0,S0.05_st5_e0.2
4,10,2045,0.05,5,0.2,34.304712823007776,0,S0.05_st5_e0.2
4,10,2046,0.05,5,0.2,40.87776639750825,0,S0.05_st5_e0.2
4,10,2047,0.05,5,0.2,44.189251023657675,0,S0.05_st5_e0.2
4,10,2048,0.05,5,0.2,59.29719981041126,0,S0.05_st5_e0.2
4,10,2049,0.05,5,0.2,48.35341578413443,0,S0.05_st5_e0.2
4,10,2050,0.05,5,0.2,38.692330041473724,0,S0.05_st5_e0.2
4,10,2051,0.05,5,0.2,33.728342455289976,0,S0.05_st5_e0.2
4,10,2052,0.05,5,0.2,46.52275308541766,0,S0.05_st5_e0.2
4,10,2053,0.05,5,0.2,34.114782078964026,0,S0.05_st5_e0.2
4,10,2054,0.05,5,0.2,22.0319797407318,0,S0.05_st5_e0.2
4,10,2055,0.05,5,0.2,56.07981886441905,0,S0.05_st5_e0.2
5,10,2026,0.05,5,0.2,1.1368683772161603e-13,9,S0.05_st5_e0.2
5,10,2027,0.05,5,0.2,0.0,13,S0.05_st5_e0.2
5,10,2028,0.05,5,0.2,1.1368683772161603e-13,12,S0.05_st5_e0.2
5,10,2029,0.05,5,0.2,0.08952825041649248,9,S0.05_st5_e0.2
5,10,2030,0.05,5,0.2,1.1368683772161603e-13,13,S0.05_st5_e0.2
5,10,2031,0.05,5,0.2,1.1368683772161603e-13,10,S0.05_st5_e0.2
5,10,2032,0.05,5,0.2,1.1368683772161603e-13,9,S0.05_st5_e0.2
5,10,2033,0.05,5,0.2,1.1368683772161603e-13,10,S0.05_st5_e0.2
5,10,2034,0.05,5,0.2,0.0,14,S0.05_st5_e0.2
5,10,2035,0.05,5,0.2,1.1368683772161603e-13,11,S0.05_st5_e0.2
5,10,2036,0.05,5,0.2,1.1368683772161603e-13,12,S0.05_st5_e0.2
5,10,2037,0.05,5,0.2,1.1368683772161603e-13,9,S0.05_st5_e0.2
5,10,2038,0.05,5,0.2,0.0,13,S0.05_st5_e0.2
5,10,2039,0.05,5,0.2,2.2737367544323206e-13,10,S0.05_st5_e0.2
5,10,2040,0.05,5,0.2,0.08952825041649248,12,S0.05_st5_e0.2
5,10,2041,0.05,5,0.2,1.1368683772161603e-13,10,S0.05_st5_e0.2
5,10,2042,0.05,5,0.2,1.1368683772161603e-13,10,S0.05_st5_e0.2
5,10,2043,0.05,5,0.2,1.1368683772161603e-13,12,S0.05_st5_e0.2
5,10,2044,0.05,5,0.2,0.0,12,S0.05_st5_e0.2
5,10,2045,0.05,5,0.2,1.0231815394945443e-12,2,S0.05_st5_e0.2
5,10,2046,0.05,5,0.2,1.1368683772161603e-13,10,S0.05_st5_e0.2
5,10,2047,0.05,5,0.2,2.2737367544323206e-13,12,S0.05_st5_e0.2
5,10,2048,0.05,5,0.2,1.1368683772161603e-13,9,S0.05_st5_e0.2
5,10,2049,0.05,5,0.2,2.2737367544323206e-13,12,S0.05_st5_e0.2
5,10,2050,0.05,5,0.2,0.0,12,S0.05_st5_e0.2
5,10,2051,0.05,5,0.2,1.1368683772161603e-13,13,S0.05_st5_e0.2
5,10,2052,0.05,5,0.2,1.1368683772161603e-13,11,S0.05_st5_e0.2
5,10,2053,0.05,5,0.2,4.547473508864641e-13,13,S0.05_st5_e0.2
5,10,2054,0.05,5,0.2,4.547473508864641e-13,11,S0.05_st5_e0.2
5,10,2055,0.05,5,0.2,0.0,9,S0.05_st5_e0.2
6,10,2026,0.05,5,0.2,389.01448047840404,0,S0.05_st5_e0.2
6,10,2027,0.05,5,0.2,1859.4184475360535,0,S0.05_st5_e0.2
6,10,2028,0.05,5,0.2,892.9420506252577,0,S0.05_st5_e0.2
6,10,2029,0.05,5,0.2,1665.5554313163834,0,S0.05_st5_e0.2
6,10,2030,0.05,5,0.2,134.6072458655583,0,S0.05_st5_e0.2
6,10,2031,0.05,5,0.2,5237.408274958641,0,S0.05_st5_e0.2
6,10,2032,0.05,5,0.2,547.273972422392,0,S0.05_st5_e0.2
6,10,2033,0.05,5,0.2,2591.464091562002,0,S0.05_st5_e0.2
6,10,2034,0.05,5,0.2,20845.358431486624,0,S0.05_st5_e0.2
6,10,2035,0.05,5,0.2,2635.332559951541,0,S0.05_st5_e0.2
6,10,2036,0.05,5,0.2,9478.634734234278,0,S0.05_st5_e0.2
6,10,2037,0.05,5,0.2,646.2060431384707,0,S0.05_st5_e0.2
6,10,2038,0.05,5,0.2,1502.857749678532,0,S0.05_st5_e0.2
6,10,2039,0.05,5,0.2,1335.2645832381531,0,S0.05_st5_e0.2
