function,dim,variant,seed,err,nfe,feeds,c1_acc,c2_acc
F42022,10,M1a_Km0.3,1025,49.981605775795174,,,,
F42022,10,M1a_Km0.3,1026,40.239136576647525,,,,
F42022,10,M1a_Km0.3,1027,60.59939039291203,,,,
F42022,10,M1a_Km0.3,1028,40.70345928307336,,,,
F42022,10,M1a_Km0.3,1029,52.98010256966438,,,,
F42022,10,M1a_Km1.0,1000,32.28002580432917,,,,
F42022,10,M1a_Km1.0,1001,26.0,,,,
F42022,10,M1a_Km1.0,1002,42.19990611705009,,,,
F42022,10,M1a_Km1.0,1003,53.79287702181671,,,,
F42022,10,M1a_Km1.0,1004,46.501415186777194,,,,
F42022,10,M1a_Km1.0,1005,35.000247222310804,,,,
F42022,10,M1a_Km1.0,1006,44.852428304154955,,,,
F42022,10,M1a_Km1.0,1007,64.7293195629544,,,,
F42022,10,M1a_Km1.0,1008,46.52257275458692,,,,
F42022,10,M1a_Km1.0,1009,30.879310022543905,,,,
F42022,10,M1a_Km1.0,1010,16.046141696625,,,,
F42022,10,M1a_Km1.0,1011,49.554619490442406,,,,
F42022,10,M1a_Km1.0,1012,39.6639622574703,,,,
F42022,10,M1a_Km1.0,1013,30.067352428528693,,,,
F42022,10,M1a_Km1.0,1014,61.43384718988318,,,,
F42022,10,M1a_Km1.0,1015,31.655945880000786,,,,
F42022,10,M1a_Km1.0,1016,54.0,,,,
F42022,10,M1a_Km1.0,1017,46.854731334086864,,,,
F42022,10,M1a_Km1.0,1018,42.32481306380407,,,,
F42022,10,M1a_Km1.0,1019,43.00110554843059,,,,
F42022,10,M1a_Km1.0,1020,37.03052692863582,,,,
F42022,10,M1a_Km1.0,1021,26.65817451136286,,,,
F42022,10,M1a_Km1.0,1022,29.367460266414014,,,,
F42022,10,M1a_Km1.0,1023,16.07757717974016,,,,
F42022,10,M1a_Km1.0,1024,30.243649152097646,,,,
F42022,10,M1a_Km1.0,1025,59.597985601157575,,,,
F42022,10,M1a_Km1.0,1026,51.315239333958516,,,,
F42022,10,M1a_Km1.0,1027,55.30714564206562,,,,
F42022,10,M1a_Km1.0,1028,36.32825299860269,,,,
F42022,10,M1a_Km1.0,1029,42.8552183566336,,,,
F42022,10,M1a_Km3.0,1000,57.30297101198619,,,,
F42022,10,M1a_Km3.0,1001,24.0521096684879,,,,
F42022,10,M1a_Km3.0,1002,53.211639596313034,,,,
F42022,10,M1a_Km3.0,1003,42.0,,,,
F42022,10,M1a_Km3.0,1004,26.0,,,,
F42022,10,M1a_Km3.0,1005,36.00131044679563,,,,
F42022,10,M1a_Km3.0,1006,34.34291542808353,,,,
F42022,10,M1a_Km3.0,1007,36.95737383291828,,,,
F42022,10,M1a_Km3.0,1008,63.38328247954439,,,,
F42022,10,M1a_Km3.0,1009,34.10539082177638,,,,
F42022,10,M1a_Km3.0,1010,30.00124024899742,,,,
F42022,10,M1a_Km3.0,1011,30.000000158593934,,,,
F42022,10,M1a_Km3.0,1012,16.000000079260758,,,,
F42022,10,M1a_Km3.0,1013,28.802120038615612,,,,
F42022,10,M1a_Km3.0,1014,30.00455719735305,,,,
F42022,10,M1a_Km3.0,1015,18.001640137516574,,,,
F42022,10,M1a_Km3.0,1016,34.64909491816502,,,,
F42022,10,M1a_Km3.0,1017,30.0,,,,
F42022,10,M1a_Km3.0,1018,23.266226193975513,,,,
F42022,10,M1a_Km3.0,1019,34.933548394027866,,,,
F42022,10,M1a_Km3.0,1020,43.89087086470386,,,,
F42022,10,M1a_Km3.0,1021,34.0000000061201,,,,
F42022,10,M1a_Km3.0,1022,14.000000086932346,,,,
F42022,10,M1a_Km3.0,1023,42.0,,,,
F42022,10,M1a_Km3.0,1024,32.0,,,,
F42022,10,M1a_Km3.0,1025,41.98993238507603,,,,
F42022,10,M1a_Km3.0,1026,48.0,,,,
F42022,10,M1a_Km3.0,1027,46.013630886247824,,,,
F42022,10,M1a_Km3.0,1028,50.673159866827746,,,,
F42022,10,M1a_Km3.0,1029,64.05463295621428,,,,
F52022,10,M1a_Km0.1,1000,0.22064293887683561,,,,
F52022,10,M1a_Km0.1,1001,0.20115708591504244,,,,
F52022,10,M1a_Km0.1,1002,0.27081703947840197,,,,
F52022,10,M1a_Km0.1,1003,0.3686100167864197,,,,
F52022,10,M1a_Km0.1,1004,0.06837285324536424,,,,
F52022,10,M1a_Km0.1,1005,0.11941773070168438,,,,
F52022,10,M1a_Km0.1,1006,0.195132701566763,,,,
F52022,10,M1a_Km0.1,1007,0.1252287592965331,,,,
F52022,10,M1a_Km0.1,1008,0.15772405619361507,,,,
F52022,10,M1a_Km0.1,1009,0.08124587369275105,,,,
F52022,10,M1a_Km0.1,1010,0.23047734651402152,,,,
F52022,10,M1a_Km0.1,1011,0.10453204384157289,,,,
F52022,10,M1a_Km0.1,1012,0.01656834965865528,,,,
F52022,10,M1a_Km0.1,1013,0.1903244745428765,,,,
F52022,10,M1a_Km0.1,1014,0.20959275920233722,,,,
F52022,10,M1a_Km0.1,1015,0.1633342924600356,,,,
F52022,10,M1a_Km0.1,1016,0.2463419337959749,,,,
F52022,10,M1a_Km0.1,1017,0.1498290157228439,,,,
F52022,10,M1a_Km0.1,1018,0.29271292179350894,,,,
F52022,10,M1a_Km0.1,1019,0.271207558062315,,,,
F52022,10,M1a_Km0.1,1020,0.3298414754996202,,,,
F52022,10,M1a_Km0.1,1021,0.1533687165979245,,,,
F52022,10,M1a_Km0.1,1022,0.2893158016769348,,,,
F52022,10,M1a_Km0.1,1023,0.07424137434418299,,,,
F52022,10,M1a_Km0.1,1024,0.15748905154225668,,,,
F52022,10,M1a_Km0.1,1025,0.20856187132483228,,,,
F52022,10,M1a_Km0.1,1026,0.1879512935108778,,,,
F52022,10,M1a_Km0.1,1027,0.3740320874819645,,,,
F52022,10,M1a_Km0.1,1028,0.22451390627190904,,,,
F52022,10,M1a_Km0.1,1029,0.2596184823648855,,,,
F52022,10,M1a_Km0.3,1000,1.196008270198945e-08,,,,
F52022,10,M1a_Km0.3,1001,0.00017982997337639972,,,,
F52022,10,M1a_Km0.3,1002,5.389824764279183e-08,,,,
F52022,10,M1a_Km0.3,1003,8.258262027993624e-05,,,,
F52022,10,M1a_Km0.3,1004,1.0245730663882568e-06,,,,
F52022,10,M1a_Km0.3,1005,6.522145667986479e-08,,,,
F52022,10,M1a_Km0.3,1006,3.802824721788056e-10,,,,
F52022,10,M1a_Km0.3,1007,5.0590642786119133e-11,,,,
F52022,10,M1a_Km0.3,1008,3.431327968428377e-07,,,,
F52022,10,M1a_Km0.3,1009,0.08952825175447288,,,,
F52022,10,M1a_Km0.3,1010,1.0716246379161021e-07,,,,
F52022,10,M1a_Km0.3,1011,3.2796594950923463e-07,,,,
F52022,10,M1a_Km0.3,1012,3.562058736861218e-07,,,,
F52022,10,M1a_Km0.3,1013,1.2136069926782511e-09,,,,
F52022,10,M1a_Km0.3,1014,3.3665821774775395e-07,,,,
F52022,10,M1a_Km0.3,1015,1.864464138634503e-11,,,,
F52022,10,M1a_Km0.3,1016,7.844391802791506e-11,,,,
F52022,10,M1a_Km0.3,1017,0.0895282606343244,,,,
F52022,10,M1a_Km0.3,1018,7.665780572096992e-06,,,,
F52022,10,M1a_Km0.3,1019,4.4224179873708636e-11,,,,
F52022,10,M1a_Km0.3,1020,0.08952825041660617,,,,
F52022,10,M1a_Km0.3,1021,3.6387635191204026e-05,,,,
F52022,10,M1a_Km0.3,1022,3.958780212087731e-06,,,,
F52022,10,M1a_Km0.3,1023,2.73687419394264e-08,,,,
F52022,10,M1a_Km0.3,1024,1.1404608812881634e-08,,,,
F52022,10,M1a_Km0.3,1025,2.146423639715067e-06,,,,
F52022,10,M1a_Km0.3,1026,8.350298230652697e-09,,,,
F52022,10,M1a_Km0.3,1027,0.08953451453976413,,,,
F52022,10,M1a_Km0.3,1028,5.1172128223697655e-06,,,,
F52022,10,M1a_Km0.3,1029,3.4964568840223365e-07,,,,
F52022,10,M1a_Km1.0,1000,0.5438538847854488,,,,
F52022,10,M1a_Km1.0,1001,4.358136493465281e-05,,,,
F52022,10,M1a_Km1.0,1002,0.08952825791993746,,,,
F52022,10,M1a_Km1.0,1003,0.17905650088835046,,,,
F52022,10,M1a_Km1.0,1004,5.03209855651221e-06,,,,
F52022,10,M1a_Km1.0,1005,0.17905650092291125,,,,
F52022,10,M1a_Km1.0,1006,3.59357420620654e-06,,,,
F52022,10,M1a_Km1.0,1007,8.640199666842818e-10,,,,
F52022,10,M1a_Km1.0,1008,0.08952826331108099,,,,
F52022,10,M1a_Km1.0,1009,2.123678086718428e-07,,,,
F52022,10,M1a_Km1.0,1010,1.088096723833587e-09,,,,
F52022,10,M1a_Km1.0,1011,2.4288362965307897e-07,,,,
F52022,10,M1a_Km1.0,1012,0.00014626750169099978,,,,
F52022,10,M1a_Km1.0,1013,2.5067947717616335e-10,,,,
F52022,10,M1a_Km1.0,1014,4.6713228130101925e-07,,,,
F52022,10,M1a_Km1.0,1015,0.08952825042206314,,,,
F52022,10,M1a_Km1.0,1016,1.6739738839532947e-07,,,,
F52022,10,M1a_Km1.0,1017,0.4543245069809245,,,,
F52022,10,M1a_Km1.0,1018,0.4543240666679367,,,,
F52022,10,M1a_Km1.0,1019,1.6570493244216777e-07,,,,
F52022,10,M1a_Km1.0,1020,0.17905650105740278,,,,
F52022,10,M1a_Km1.0,1021,0.08952825428309552,,,,
F52022,10,M1a_Km1.0,1022,0.4543266351812463,,,,
F52022,10,M1a_Km1.0,1023,0.2685847512532291,,,,
F52022,10,M1a_Km1.0,1024,4.3138163619005354e-07,,,,
F52022,10,M1a_Km1.0,1025,8.837901077640709e-09,,,,
F52022,10,M1a_Km1.0,1026,5.983167739032069e-08,,,,
F52022,10,M1a_Km1.0,1027,0.2686026415090055,,,,
F52022,10,M1a_Km1.0,1028,0.08952830528767208,,,,
F52022,10,M1a_Km1.0,1029,2.3861389308876824e-08,,,,
F52022,10,M1a_Km3.0,1000,0.5438524147639328,,,,
F52022,10,M1a_Km3.0,1001,0.45432404140217386,,,,
F52022,10,M1a_Km3.0,1002,0.08952825041694723,,,,
F52022,10,M1a_Km3.0,1003,0.0895299829682017,,,,
F52022,10,M1a_Km3.0,1004,9.374365390613093e-07,,,,
F52022,10,M1a_Km3.0,1005,8.140341378748417e-08,,,,
F52022,10,M1a_Km3.0,1006,0.45432564314614865,,,,
F52022,10,M1a_Km3.0,1007,0.1790565011124272,,,,
F52022,10,M1a_Km3.0,1008,0.9981795855892415,,,,
F52022,10,M1a_Km3.0,1009,0.5438522704762363,,,,
F52022,10,M1a_Km3.0,1010,0.9086481038557395,,,,
F52022,10,M1a_Km3.0,1011,0.6333845403026999,,,,
F52022,10,M1a_Km3.0,1012,0.08952825903156736,,,,
F52022,10,M1a_Km3.0,1013,0.08952888050919228,,,,
F52022,10,M1a_Km3.0,1014,0.5438522690701575,,,,
F52022,10,M1a_Km3.0,1015,0.08956649078152168,,,,
F52022,10,M1a_Km3.0,1016,0.08952835562365635,,,,
F52022,10,M1a_Km3.0,1017,1.542028556671653,,,,
F52022,10,M1a_Km3.0,1018,0.45432401864104577,,,,
F52022,10,M1a_Km3.0,1019,0.45435288800581475,,,,
F52022,10,M1a_Km3.0,1020,7.492076292692218e-09,,,,
F52022,10,M1a_Km3.0,1021,3.1872220688455855e-05,,,,
F52022,10,M1a_Km3.0,1022,0.0895282863795046,,,,
F52022,10,M1a_Km3.0,1023,0.5438522728982207,,,,
F52022,10,M1a_Km3.0,1024,0.08953342535346565,,,,
F52022,10,M1a_Km3.0,1025,0.08952825041762935,,,,
F52022,10,M1a_Km3.0,1026,2.2737367544323206e-12,,,,
F52022,10,M1a_Km3.0,1027,0.5438582147751276,,,,
F52022,10,M1a_Km3.0,1028,0.08952826728125274,,,,
F52022,10,M1a_Km3.0,1029,0.08952825090329952,,,,
F62022,10,M1a_Km0.1,1000,35.3881810906164,,,,
F62022,10,M1a_Km0.1,1001,72.91234968490267,,,,
F62022,10,M1a_Km0.1,1002,22.226692517886477,,,,
F62022,10,M1a_Km0.1,1003,7.109531984502837,,,,
F62022,10,M1a_Km0.1,1004,12.365712472809946,,,,
F62022,10,M1a_Km0.1,1005,6.955426277125753,,,,
F62022,10,M1a_Km0.1,1006,34.58955473622245,,,,
F62022,10,M1a_Km0.1,1007,21.829664874122273,,,,
F62022,10,M1a_Km0.1,1008,10.527624722207975,,,,
F62022,10,M1a_Km0.1,1009,36.08753999081296,,,,
F62022,10,M1a_Km0.1,1010,54.77040196969028,,,,
F62022,10,M1a_Km0.1,1011,21.268087876556137,,,,
F62022,10,M1a_Km0.1,1012,14.97996870641714,,,,
F62022,10,M1a_Km0.1,1013,107.98900499026195,,,,
F62022,10,M1a_Km0.1,1014,10.701079929197022,,,,
F62022,10,M1a_Km0.1,1015,19.484093185307756,,,,
F62022,10,M1a_Km0.1,1016,52.866278763444825,,,,
F62022,10,M1a_Km0.1,1017,53.74574099626648,,,,
F62022,10,M1a_Km0.1,1018,22.079833487745418,,,,
F62022,10,M1a_Km0.1,1019,27.68258001147842,,,,
F62022,10,M1a_Km0.1,1020,127.86186012989378,,,,
F62022,10,M1a_Km0.1,1021,4.0489444072179595,,,,
F62022,10,M1a_Km0.1,1022,36.00395751882775,,,,
F62022,10,M1a_Km0.1,1023,2.832452064221343,,,,
F62022,10,M1a_Km0.1,1024,54.606146596711824,,,,
F62022,10,M1a_Km0.1,1025,28.616137274977746,,,,
F62022,10,M1a_Km0.1,1026,1693.1376417405086,,,,
F62022,10,M1a_Km0.1,1027,1.6637739217378567,,,,
F62022,10,M1a_Km0.1,1028,16.542963877980583,,,,
F62022,10,M1a_Km0.1,1029,243.30770760247879,,,,
F62022,10,M1a_Km0.3,1000,18505.467195629077,,,,
F62022,10,M1a_Km0.3,1001,2301.875645733682,,,,
F62022,10,M1a_Km0.3,1002,1065.4543424360436,,,,
F62022,10,M1a_Km0.3,1003,230.8734409232727,,,,
F62022,10,M1a_Km0.3,1004,3172.553055931692,,,,
F62022,10,M1a_Km0.3,1005,1440.1168392432983,,,,
F62022,10,M1a_Km0.3,1006,373.38518504783315,,,,
F62022,10,M1a_Km0.3,1007,5697.392065065619,,,,
F62022,10,M1a_Km0.3,1008,3413.733664431342,,,,
F62022,10,M1a_Km0.3,1009,780.9846248392869,,,,
F62022,10,M1a_Km0.3,1010,1895.6776672298015,,,,
F62022,10,M1a_Km0.3,1011,2616.2067195287145,,,,
F62022,10,M1a_Km0.3,1012,4674.2288526888005,,,,
F62022,10,M1a_Km0.3,1013,1459.2566464014826,,,,
F62022,10,M1a_Km0.3,1014,434.54517475855846,,,,
F62022,10,M1a_Km0.3,1015,5724.822978004688,,,,
F62022,10,M1a_Km0.3,1016,2890.5916217555086,,,,
F62022,10,M1a_Km0.3,1017,6618.9562400057675,,,,
F62022,10,M1a_Km0.3,1018,7176.662668763505,,,,
F62022,10,M1a_Km0.3,1019,3217.4255633766625,,,,
F62022,10,M1a_Km0.3,1020,215.5816362311823,,,,
F62022,10,M1a_Km0.3,1021,231.58228364683214,,,,
F62022,10,M1a_Km0.3,1022,1412.5563376194305,,,,
F62022,10,M1a_Km0.3,1023,415.1522474348758,,,,
F62022,10,M1a_Km0.3,1024,984.7580258019848,,,,
F62022,10,M1a_Km0.3,1025,1517.4578761400971,,,,
F62022,10,M1a_Km0.3,1026,3112.2701704064702,,,,
F62022,10,M1a_Km0.3,1027,5454.818587735572,,,,
F62022,10,M1a_Km0.3,1028,1969.249535702097,,,,
F62022,10,M1a_Km0.3,1029,1990.3202985103667,,,,
F62022,10,M1a_Km1.0,1000,6731.677230971254,,,,
F62022,10,M1a_Km1.0,1001,4420.70360868484,,,,
F62022,10,M1a_Km1.0,1002,4506.364346451627,,,,
F62022,10,M1a_Km1.0,1003,30489.68187608609,,,,
F62022,10,M1a_Km1.0,1004,6127.632124008154,,,,
F62022,10,M1a_Km1.0,1005,2272.1105074599845,,,,
F62022,10,M1a_Km1.0,1006,7464.719337080423,,,,
F62022,10,M1a_Km1.0,1007,502.5666021755874,,,,
F62022,10,M1a_Km1.0,1008,6844.70498249065,,,,
F62022,10,M1a_Km1.0,1009,215.89689303516639,,,,
F62022,10,M1a_Km1.0,1010,403.46730621089273,,,,
F62022,10,M1a_Km1.0,1011,1677.782758582176,,,,
F62022,10,M1a_Km1.0,1012,18130.36610818427,,,,
F62022,10,M1a_Km1.0,1013,4222.370870434635,,,,
F62022,10,M1a_Km1.0,1014,3236.294140903685,,,,
F62022,10,M1a_Km1.0,1015,2176.5111634060995,,,,
F62022,10,M1a_Km1.0,1016,8359.801400112054,,,,
F62022,10,M1a_Km1.0,1017,844.4619978674782,,,,
F62022,10,M1a_Km1.0,1018,12806.6904062669,,,,
F62022,10,M1a_Km1.0,1019,6564.176634727015,,,,
F62022,10,M1a_Km1.0,1020,2568.889290332776,,,,
F62022,10,M1a_Km1.0,1021,5725.20006955763,,,,
F62022,10,M1a_Km1.0,1022,3812.67481762808,,,,
F62022,10,M1a_Km1.0,1023,4588.140020933831,,,,
F62022,10,M1a_Km1.0,1024,5395.083801831439,,,,
F62022,10,M1a_Km1.0,1025,5249.685895316468,,,,
F62022,10,M1a_Km1.0,1026,506.72527384739624,,,,
F62022,10,M1a_Km1.0,1027,7189.9429360132,,,,
F62022,10,M1a_Km1.0,1028,180.51419774431383,,,,
F62022,10,M1a_Km1.0,1029,3241.5963166421707,,,,
F62022,10,M1a_Km3.0,1000,4655.672693190198,,,,
F62022,10,M1a_Km3.0,1001,2836.1523304724815,,,,
F62022,10,M1a_Km3.0,1002,28830.693299352803,,,,
F62022,10,M1a_Km3.0,1003,3994.600849447499,,,,
F62022,10,M1a_Km3.0,1004,10626.109389861722,,,,
F62022,10,M1a_Km3.0,1005,10645.261376995515,,,,
F62022,10,M1a_Km3.0,1006,4209.0476583480595,,,,
F62022,10,M1a_Km3.0,1007,2516.1537041200518,,,,
F62022,10,M1a_Km3.0,1008,3120.8127897613576,,,,
F62022,10,M1a_Km3.0,1009,7865.915322190922,,,,
F62022,10,M1a_Km3.0,1010,1910.2153672913664,,,,
F62022,10,M1a_Km3.0,1011,1809.0257909351426,,,,
F62022,10,M1a_Km3.0,1012,7159.4484948565805,,,,
F62022,10,M1a_Km3.0,1013,3969.8492070103694,,,,
F62022,10,M1a_Km3.0,1014,2508.5780554785206,,,,
F62022,10,M1a_Km3.0,1015,32095.17400497674,,,,
F62022,10,M1a_Km3.0,1016,2069.931590198586,,,,
F62022,10,M1a_Km3.0,1017,44293.14869784913,,,,
F62022,10,M1a_Km3.0,1018,6080.379796766465,,,,
F62022,10,M1a_Km3.0,1019,15296.237660913226,,,,
F62022,10,M1a_Km3.0,1020,1340.788508491777,,,,
F62022,10,M1a_Km3.0,1021,3263.0866118733265,,,,
F62022,10,M1a_Km3.0,1022,3054.3857027589384,,,,
F62022,10,M1a_Km3.0,1023,28545.856980286895,,,,
F62022,10,M1a_Km3.0,1024,17547.965053116626,,,,
F62022,10,M1a_Km3.0,1025,1903.3294667205428,,,,
F62022,10,M1a_Km3.0,1026,10187.379428391285,,,,
F62022,10,M1a_Km3.0,1027,7327.021635437117,,,,
F62022,10,M1a_Km3.0,1028,1816.2870645347516,,,,
F62022,10,M1a_Km3.0,1029,2367.742422523499,,,,
F72022,10,M1a_Km0.1,1000,57.18063474894552,,,,
F72022,10,M1a_Km0.1,1001,39.50356468403038,,,,
F72022,10,M1a_Km0.1,1002,49.16094942347809,,,,
F72022,10,M1a_Km0.1,1003,41.4922745618544,,,,
F72022,10,M1a_Km0.1,1004,40.61310422281531,,,,
F72022,10,M1a_Km0.1,1005,37.27688425289625,,,,
F72022,10,M1a_Km0.1,1006,39.78347858431266,,,,
F72022,10,M1a_Km0.1,1007,43.38138490405595,,,,
F72022,10,M1a_Km0.1,1008,52.00788260200716,,,,
F72022,10,M1a_Km0.1,1009,73.90280846882433,,,,
F72022,10,M1a_Km0.1,1010,54.534459591596715,,,,
F72022,10,M1a_Km0.1,1011,61.35158642559327,,,,
F72022,10,M1a_Km0.1,1012,51.07523719062556,,,,
F72022,10,M1a_Km0.1,1013,50.50372805983534,,,,
F72022,10,M1a_Km0.1,1014,54.301418049322365,,,,
F72022,10,M1a_Km0.1,1015,55.36312104901026,,,,
F72022,10,M1a_Km0.1,1016,55.62514735766945,,,,
F72022,10,M1a_Km0.1,1017,53.72379475099342,,,,
F72022,10,M1a_Km0.1,1018,58.77231542186928,,,,
F72022,10,M1a_Km0.1,1019,53.758858302065164,,,,
F72022,10,M1a_Km0.1,1020,51.96531695332442,,,,
F72022,10,M1a_Km0.1,1021,56.418553048247304,,,,
F72022,10,M1a_Km0.1,1022,57.94010830027264,,,,
F72022,10,M1a_Km0.1,1023,70.45798340286046,,,,
F72022,10,M1a_Km0.1,1024,40.39474887577944,,,,
F72022,10,M1a_Km0.1,1025,50.846850212263234,,,,
F72022,10,M1a_Km0.1,1026,65.20556351499181,,,,
F72022,10,M1a_Km0.1,1027,64.87446002107345,,,,
F72022,10,M1a_Km0.1,1028,66.66058078732385,,,,
F72022,10,M1a_Km0.1,1029,42.96511244152907,,,,
F72022,10,M1a_Km0.3,1000,37.834808416537044,,,,
F72022,10,M1a_Km0.3,1001,38.807376936528726,,,,
F72022,10,M1a_Km0.3,1002,52.596516930393136,,,,
F72022,10,M1a_Km0.3,1003,42.93058296485583,,,,
F72022,10,M1a_Km0.3,1004,47.574931826329475,,,,
F72022,10,M1a_Km0.3,1005,39.34279614592106,,,,
F72022,10,M1a_Km0.3,1006,26.663342923962773,,,,
F72022,10,M1a_Km0.3,1007,43.09600460994625,,,,
F72022,10,M1a_Km0.3,1008,42.22712163096753,,,,
F72022,10,M1a_Km0.3,1009,33.90708906483064,,,,
F72022,10,M1a_Km0.3,1010,38.545308572906606,,,,
F72022,10,M1a_Km0.3,1011,43.35651359030294,,,,
F72022,10,M1a_Km0.3,1012,39.50332588339188,,,,
F72022,10,M1a_Km0.3,1013,33.99338724055474,,,,
F72022,10,M1a_Km0.3,1014,42.12750673005689,,,,
F72022,10,M1a_Km0.3,1015,46.95344797307803,,,,
F72022,10,M1a_Km0.3,1016,42.10537026841553,,,,
F72022,10,M1a_Km0.3,1017,47.08690905274534,,,,
F72022,10,M1a_Km0.3,1018,37.80799092864618,,,,
F72022,10,M1a_Km0.3,1019,33.37830530226461,,,,
F72022,10,M1a_Km0.3,1020,47.2729439992745,,,,
F72022,10,M1a_Km0.3,1021,37.832203459379116,,,,
F72022,10,M1a_Km0.3,1022,31.864406681993387,,,,
F72022,10,M1a_Km0.3,1023,52.91635265812056,,,,
F72022,10,M1a_Km0.3,1024,38.36503473786297,,,,
F72022,10,M1a_Km0.3,1025,39.193685763813164,,,,
F72022,10,M1a_Km0.3,1026,43.349615362227496,,,,
F72022,10,M1a_Km0.3,1027,28.280890357697217,,,,
F72022,10,M1a_Km0.3,1028,45.434805031643236,,,,
F72022,10,M1a_Km0.3,1029,42.396837540317165,,,,
F72022,10,M1a_Km1.0,1000,31.03341361902949,,,,
F72022,10,M1a_Km1.0,1001,29.807344431314505,,,,
F72022,10,M1a_Km1.0,1002,30.49576393336838,,,,
F72022,10,M1a_Km1.0,1003,22.73533955082894,,,,
F72022,10,M1a_Km1.0,1004,34.66846328549127,,,,
F72022,10,M1a_Km1.0,1005,28.399048642813796,,,,
F72022,10,M1a_Km1.0,1006,33.83865636419455,,,,
F72022,10,M1a_Km1.0,1007,134.28355428933446,,,,
F72022,10,M1a_Km1.0,1008,35.73840646893336,,,,
F72022,10,M1a_Km1.0,1009,29.754763653528244,,,,
F72022,10,M1a_Km1.0,1010,35.87244757265739,,,,
F72022,10,M1a_Km1.0,1011,37.74635269490159,,,,
F72022,10,M1a_Km1.0,1012,34.30264082947838,,,,
F72022,10,M1a_Km1.0,1013,31.43122260428163,,,,
F72022,10,M1a_Km1.0,1014,34.76295209145405,,,,
F72022,10,M1a_Km1.0,1015,35.34761697717158,,,,
F72022,10,M1a_Km1.0,1016,31.127084582127964,,,,
F72022,10,M1a_Km1.0,1017,35.28329130405996,,,,
F72022,10,M1a_Km1.0,1018,31.891489399568854,,,,
F72022,10,M1a_Km1.0,1019,30.49888334771208,,,,
F72022,10,M1a_Km1.0,1020,37.75629718101982,,,,
F72022,10,M1a_Km1.0,1021,30.29407388424829,,,,
F72022,10,M1a_Km1.0,1022,35.42933757699666,,,,
F72022,10,M1a_Km1.0,1023,28.97824645929245,,,,
F72022,10,M1a_Km1.0,1024,38.65568609556294,,,,
F72022,10,M1a_Km1.0,1025,35.609110631841986,,,,
F72022,10,M1a_Km1.0,1026,131.54067861379963,,,,
F72022,10,M1a_Km1.0,1027,17.280403343622538,,,,
F72022,10,M1a_Km1.0,1028,38.30010774362927,,,,
F72022,10,M1a_Km1.0,1029,32.340333031880164,,,,
F72022,10,M1a_Km3.0,1000,45.63173685491279,,,,
F72022,10,M1a_Km3.0,1001,29.45746359597115,,,,
F72022,10,M1a_Km3.0,1002,134.90359358801243,,,,
F72022,10,M1a_Km3.0,1003,30.604851616684527,,,,
F72022,10,M1a_Km3.0,1004,35.88735062238038,,,,
F72022,10,M1a_Km3.0,1005,30.452182338942976,,,,
F72022,10,M1a_Km3.0,1006,28.635398017600664,,,,
F72022,10,M1a_Km3.0,1007,25.60374598064027,,,,
F72022,10,M1a_Km3.0,1008,26.791211902103896,,,,
F72022,10,M1a_Km3.0,1009,32.49015121709658,,,,
F72022,10,M1a_Km3.0,1010,35.795040204408224,,,,
F72022,10,M1a_Km3.0,1011,34.22921908724993,,,,
F72022,10,M1a_Km3.0,1012,30.98174756884623,,,,
F72022,10,M1a_Km3.0,1013,29.928333908996592,,,,
F72022,10,M1a_Km3.0,1014,34.14334235840329,,,,
F72022,10,M1a_Km3.0,1015,33.45304487900012,,,,
F72022,10,M1a_Km3.0,1016,41.34764639818468,,,,
F72022,10,M1a_Km3.0,1017,138.30356747323412,,,,
F72022,10,M1a_Km3.0,1018,135.48649912210794,,,,
F72022,10,M1a_Km3.0,1019,33.15981958138332,,,,
F72022,10,M1a_Km3.0,1020,26.717297023754327,,,,
F72022,10,M1a_Km3.0,1021,29.375219505315044,,,,
F72022,10,M1a_Km3.0,1022,29.927324135479466,,,,
F72022,10,M1a_Km3.0,1023,31.344188628365373,,,,
F72022,10,M1a_Km3.0,1024,13.419334809730572,,,,
F72022,10,M1a_Km3.0,1025,32.49203047545234,,,,
F72022,10,M1a_Km3.0,1026,35.47874393588904,,,,
F72022,10,M1a_Km3.0,1027,34.78576242781355,,,,
F72022,10,M1a_Km3.0,1028,134.88619075393126,,,,
F72022,10,M1a_Km3.0,1029,35.8564957543806,,,,
F82022,10,M1a_Km0.1,1000,27.488216982104404,,,,
F82022,10,M1a_Km0.1,1001,27.23186136714139,,,,
F82022,10,M1a_Km0.1,1002,27.955875137473868,,,,
F82022,10,M1a_Km0.1,1003,26.358700573930037,,,,
F82022,10,M1a_Km0.1,1004,28.55897507887903,,,,
F82022,10,M1a_Km0.1,1005,23.908781181894028,,,,
F82022,10,M1a_Km0.1,1006,29.301594631097487,,,,
F82022,10,M1a_Km0.1,1007,26.958437904708262,,,,
F82022,10,M1a_Km0.1,1008,23.02902445212885,,,,
F82022,10,M1a_Km0.1,1009,28.295188176517513,,,,
F82022,10,M1a_Km0.1,1010,19.845394121923164,,,,
F82022,10,M1a_Km0.1,1011,27.61996144967634,,,,
F82022,10,M1a_Km0.1,1012,23.3649170337967,,,,
F82022,10,M1a_Km0.1,1013,28.468525829152895,,,,
F82022,10,M1a_Km0.1,1014,10.94738584996685,,,,
F82022,10,M1a_Km0.1,1015,27.393727850566393,,,,
F82022,10,M1a_Km0.1,1016,20.760918250627128,,,,
F82022,10,M1a_Km0.1,1017,28.09867363993908,,,,
