function,dim,variant,seed,err
F62022,10,RS-EAO(sched),1022,1969.896371364805
F62022,10,RS-EAO(sched),1023,2316.6036047589787
F62022,10,RS-EAO(sched),1024,1531.1008216784653
F62022,10,RS-EAO(sched),1025,314.3221580716536
F62022,10,RS-EAO(sched),1026,1975.9942810100956
F62022,10,RS-EAO(sched),1027,703.8490214056606
F62022,10,RS-EAO(sched),1028,4359.19881311047
F62022,10,RS-EAO(sched),1029,851.3142924961371
F72022,10,EAO,1000,34.50756930365583
F72022,10,EAO,1001,37.95792381848469
F72022,10,EAO,1002,43.37200484773393
F72022,10,EAO,1003,36.72503626658272
F72022,10,EAO,1004,35.12295397303956
F72022,10,EAO,1005,33.17374242723281
F72022,10,EAO,1006,30.504891571205007
F72022,10,EAO,1007,33.746620207937895
F72022,10,EAO,1008,35.085087643837596
F72022,10,EAO,1009,40.257313475261526
F72022,10,EAO,1010,34.70268899024654
F72022,10,EAO,1011,33.32442304457686
F72022,10,EAO,1012,43.12607182730403
F72022,10,EAO,1013,38.105717306007364
F72022,10,EAO,1014,36.95165347094644
F72022,10,EAO,1015,49.98969060122863
F72022,10,EAO,1016,34.1494329347895
F72022,10,EAO,1017,32.10861143688453
F72022,10,EAO,1018,27.04515561105586
F72022,10,EAO,1019,44.92915214190862
F72022,10,EAO,1020,41.65305402627132
F72022,10,EAO,1021,36.47263884128074
F72022,10,EAO,1022,30.25945436865436
F72022,10,EAO,1023,40.438158091445075
F72022,10,EAO,1024,30.94601860553439
F72022,10,EAO,1025,41.89724778523669
F72022,10,EAO,1026,39.17932711026765
F72022,10,EAO,1027,32.123373882141095
F72022,10,EAO,1028,36.11192746244433
F72022,10,EAO,1029,33.905240559049844
F72022,10,RS-EAO(centroid),1000,29.174168581884032
F72022,10,RS-EAO(centroid),1001,38.54470296617001
F72022,10,RS-EAO(centroid),1002,40.14280704153043
F72022,10,RS-EAO(centroid),1003,33.497562581353804
F72022,10,RS-EAO(centroid),1004,31.751625552267342
F72022,10,RS-EAO(centroid),1005,33.25937109444476
F72022,10,RS-EAO(centroid),1006,33.785233469644936
F72022,10,RS-EAO(centroid),1007,31.73649504402374
F72022,10,RS-EAO(centroid),1008,31.425202288781293
F72022,10,RS-EAO(centroid),1009,33.20173845666477
F72022,10,RS-EAO(centroid),1010,146.96617398427406
F72022,10,RS-EAO(centroid),1011,36.194894739223855
F72022,10,RS-EAO(centroid),1012,33.61029446401221
F72022,10,RS-EAO(centroid),1013,134.340779050503
F72022,10,RS-EAO(centroid),1014,38.496775646107835
F72022,10,RS-EAO(centroid),1015,35.88438141845813
F72022,10,RS-EAO(centroid),1016,38.3894893068466
F72022,10,RS-EAO(centroid),1017,19.628063359468797
F72022,10,RS-EAO(centroid),1018,35.35573254951578
F72022,10,RS-EAO(centroid),1019,30.101418006396443
F72022,10,RS-EAO(centroid),1020,30.42589104400713
F72022,10,RS-EAO(centroid),1021,26.629925288177674
F72022,10,RS-EAO(centroid),1022,38.44016311226119
F72022,10,RS-EAO(centroid),1023,33.79160913165356
F72022,10,RS-EAO(centroid),1024,33.31881129229123
F72022,10,RS-EAO(centroid),1025,30.525383758415956
F72022,10,RS-EAO(centroid),1026,36.36599201597187
F72022,10,RS-EAO(centroid),1027,36.455007296522126
F72022,10,RS-EAO(centroid),1028,28.67257856817082
F72022,10,RS-EAO(centroid),1029,38.77190760535177
F72022,10,RS-EAO(sched),1000,29.987896937291225
F72022,10,RS-EAO(sched),1001,31.907382449129045
F72022,10,RS-EAO(sched),1002,38.27736099652725
F72022,10,RS-EAO(sched),1003,31.889317216834797
F72022,10,RS-EAO(sched),1004,31.545960124063186
F72022,10,RS-EAO(sched),1005,31.747254726648862
F72022,10,RS-EAO(sched),1006,28.840262572138272
F72022,10,RS-EAO(sched),1007,23.38024036480465
F72022,10,RS-EAO(sched),1008,33.875666605438255
F72022,10,RS-EAO(sched),1009,32.27583000037407
F72022,10,RS-EAO(sched),1010,34.746880626540815
F72022,10,RS-EAO(sched),1011,31.05760496299672
F72022,10,RS-EAO(sched),1012,33.13920383052459
F72022,10,RS-EAO(sched),1013,38.047470566058564
F72022,10,RS-EAO(sched),1014,28.478514431281155
F72022,10,RS-EAO(sched),1015,27.02739543096186
F72022,10,RS-EAO(sched),1016,36.770144118107055
F72022,10,RS-EAO(sched),1017,40.215664982843236
F72022,10,RS-EAO(sched),1018,30.23467142308573
F72022,10,RS-EAO(sched),1019,31.02333975909687
F72022,10,RS-EAO(sched),1020,35.157112055939024
F72022,10,RS-EAO(sched),1021,34.55181441464583
F72022,10,RS-EAO(sched),1022,35.45310912088394
F72022,10,RS-EAO(sched),1023,30.15904291086349
F72022,10,RS-EAO(sched),1024,39.23102917331698
F72022,10,RS-EAO(sched),1025,35.96081697863019
F72022,10,RS-EAO(sched),1026,39.83242225813024
F72022,10,RS-EAO(sched),1027,38.42483588373693
F72022,10,RS-EAO(sched),1028,39.033103899778325
F72022,10,RS-EAO(sched),1029,34.47599226944703
F82022,10,EAO,1000,8.326646576045732
F82022,10,EAO,1001,12.648422260855568
F82022,10,EAO,1002,24.767676267558727
F82022,10,EAO,1003,13.76974511815206
F82022,10,EAO,1004,25.964697578707728
F82022,10,EAO,1005,24.73378311720535
F82022,10,EAO,1006,26.461380608080617
F82022,10,EAO,1007,14.38343055205496
F82022,10,EAO,1008,25.06453452439564
F82022,10,EAO,1009,8.739328305569416
F82022,10,EAO,1010,25.09487937818767
F82022,10,EAO,1011,25.731293327160074
F82022,10,EAO,1012,19.850719787597882
F82022,10,EAO,1013,24.327417887583124
F82022,10,EAO,1014,26.125070758764195
F82022,10,EAO,1015,7.891366013609058
F82022,10,EAO,1016,24.621890237601747
F82022,10,EAO,1017,24.173542030388035
F82022,10,EAO,1018,23.519516687763826
F82022,10,EAO,1019,25.11440966806549
F82022,10,EAO,1020,25.08201568353661
F82022,10,EAO,1021,26.47264429232291
F82022,10,EAO,1022,26.262522587617696
F82022,10,EAO,1023,25.489969145998657
F82022,10,EAO,1024,26.387970456451967
F82022,10,EAO,1025,8.876105920953705
F82022,10,EAO,1026,25.044806488674567
F82022,10,EAO,1027,25.302986318768944
F82022,10,EAO,1028,23.68260542089638
F82022,10,EAO,1029,24.295430145587034
F82022,10,RS-EAO(centroid),1000,25.787900922529843
F82022,10,RS-EAO(centroid),1001,8.213169104863937
F82022,10,RS-EAO(centroid),1002,7.865500661509486
F82022,10,RS-EAO(centroid),1003,23.83893740194435
F82022,10,RS-EAO(centroid),1004,10.794205690679064
F82022,10,RS-EAO(centroid),1005,25.557857806398715
F82022,10,RS-EAO(centroid),1006,25.34864481202476
F82022,10,RS-EAO(centroid),1007,25.571470231971944
F82022,10,RS-EAO(centroid),1008,25.277841056820307
F82022,10,RS-EAO(centroid),1009,13.786725825859776
F82022,10,RS-EAO(centroid),1010,7.667589181693074
F82022,10,RS-EAO(centroid),1011,24.782661347085195
F82022,10,RS-EAO(centroid),1012,25.0955989852323
F82022,10,RS-EAO(centroid),1013,25.460760449585905
F82022,10,RS-EAO(centroid),1014,7.052975556309775
F82022,10,RS-EAO(centroid),1015,7.8396994205904775
F82022,10,RS-EAO(centroid),1016,26.3643113788753
F82022,10,RS-EAO(centroid),1017,25.08416074856723
F82022,10,RS-EAO(centroid),1018,24.670232978134663
F82022,10,RS-EAO(centroid),1019,11.993646559106764
F82022,10,RS-EAO(centroid),1020,7.4058802918721085
F82022,10,RS-EAO(centroid),1021,24.78971504676838
F82022,10,RS-EAO(centroid),1022,7.073296000838127
F82022,10,RS-EAO(centroid),1023,25.06077059139261
F82022,10,RS-EAO(centroid),1024,25.361852358346823
F82022,10,RS-EAO(centroid),1025,25.752389475328528
F82022,10,RS-EAO(centroid),1026,23.81295901500198
F82022,10,RS-EAO(centroid),1027,9.479416500372281
F82022,10,RS-EAO(centroid),1028,23.935410481801682
F82022,10,RS-EAO(centroid),1029,25.514070302610435
F82022,10,RS-EAO(sched),1000,8.478748470686696
F82022,10,RS-EAO(sched),1001,6.344622527200045
F82022,10,RS-EAO(sched),1002,24.82574257519127
F82022,10,RS-EAO(sched),1003,25.08348816388161
F82022,10,RS-EAO(sched),1004,24.583938138656322
F82022,10,RS-EAO(sched),1005,24.788947998100866
F82022,10,RS-EAO(sched),1006,24.97109086316732
F82022,10,RS-EAO(sched),1007,25.88296626998499
F82022,10,RS-EAO(sched),1008,6.537452259206475
F82022,10,RS-EAO(sched),1009,10.149829307410073
F82022,10,RS-EAO(sched),1010,12.255284777714223
F82022,10,RS-EAO(sched),1011,9.193699878097505
F82022,10,RS-EAO(sched),1012,25.044535859078223
F82022,10,RS-EAO(sched),1013,24.54307085938035
F82022,10,RS-EAO(sched),1014,8.457157289113638
F82022,10,RS-EAO(sched),1015,13.715856344640542
F82022,10,RS-EAO(sched),1016,24.232628886285056
F82022,10,RS-EAO(sched),1017,8.469954898216201
F82022,10,RS-EAO(sched),1018,25.55386122159325
F82022,10,RS-EAO(sched),1019,26.021853996607206
F82022,10,RS-EAO(sched),1020,25.406255097169833
F82022,10,RS-EAO(sched),1021,26.83078828062071
F82022,10,RS-EAO(sched),1022,25.01061013814069
F82022,10,RS-EAO(sched),1023,15.85055343625072
F82022,10,RS-EAO(sched),1024,24.771749152524535
F82022,10,RS-EAO(sched),1025,25.143147912593577
F82022,10,RS-EAO(sched),1026,4.410615706284716
F82022,10,RS-EAO(sched),1027,4.618798366491774
F82022,10,RS-EAO(sched),1028,25.24622445028399
F82022,10,RS-EAO(sched),1029,26.503353586209414
F92022,10,EAO,1000,0.00011769780257964157
F92022,10,EAO,1001,1.9760860595852137e-05
F92022,10,EAO,1002,359.09445642774426
F92022,10,EAO,1003,1.241568952536909e-06
F92022,10,EAO,1004,0.00026573221703074523
F92022,10,EAO,1005,0.00039074349479051307
F92022,10,EAO,1006,0.00012739194335154025
F92022,10,EAO,1007,3.0417163543461356e-06
F92022,10,EAO,1008,4.1732058889465407e-05
F92022,10,EAO,1009,3.081402564930613e-05
F92022,10,EAO,1010,3.0228515242924914e-05
F92022,10,EAO,1011,3.306690814497415e-07
F92022,10,EAO,1012,6.090614988352172e-06
F92022,10,EAO,1013,0.0001095668967536767
F92022,10,EAO,1014,7.308567273867084e-05
F92022,10,EAO,1015,1.6971080185612664e-07
F92022,10,EAO,1016,0.0028753946621691284
F92022,10,EAO,1017,5.4833907597640064e-05
F92022,10,EAO,1018,9.730691544973524e-06
F92022,10,EAO,1019,1.6818847143440507e-05
F92022,10,EAO,1020,365.4093969711189
F92022,10,EAO,1021,2.7843291263707215e-05
F92022,10,EAO,1022,359.10049063011775
F92022,10,EAO,1023,0.00033002897134792875
F92022,10,EAO,1024,0.00011270088634773856
F92022,10,EAO,1025,2.466274509060895e-06
F92022,10,EAO,1026,0.00022971155385675956
F92022,10,EAO,1027,7.27172255210462e-06
F92022,10,EAO,1028,368.6590878435004
F92022,10,EAO,1029,7.624911222592345e-05
F92022,10,RS-EAO(centroid),1000,359.09434478035973
F92022,10,RS-EAO(centroid),1001,359.09434478036474
F92022,10,RS-EAO(centroid),1002,359.09434478036155
F92022,10,RS-EAO(centroid),1003,359.09434478036064
F92022,10,RS-EAO(centroid),1004,359.09434478036064
F92022,10,RS-EAO(centroid),1005,1.3642420526593924e-12
F92022,10,RS-EAO(centroid),1006,359.0943447803611
F92022,10,RS-EAO(centroid),1007,359.09434478035973
F92022,10,RS-EAO(centroid),1008,1.8189894035458565e-12
F92022,10,RS-EAO(centroid),1009,359.0943447803602
F92022,10,RS-EAO(centroid),1010,359.0943447803602
F92022,10,RS-EAO(centroid),1011,359.09434478035973
F92022,10,RS-EAO(centroid),1012,359.0943447803634
F92022,10,RS-EAO(centroid),1013,359.0943447803611
F92022,10,RS-EAO(centroid),1014,359.09434478035973
F92022,10,RS-EAO(centroid),1015,359.0943447803602
F92022,10,RS-EAO(centroid),1016,1.8189894035458565e-12
F92022,10,RS-EAO(centroid),1017,359.094362091987
F92022,10,RS-EAO(centroid),1018,359.0943447803602
F92022,10,RS-EAO(centroid),1019,359.0943447803602
F92022,10,RS-EAO(centroid),1020,359.0943447803602
F92022,10,RS-EAO(centroid),1021,359.0943447803602
F92022,10,RS-EAO(centroid),1022,359.09435202846726
F92022,10,RS-EAO(centroid),1023,359.09434482380084
F92022,10,RS-EAO(centroid),1024,359.09434478035973
F92022,10,RS-EAO(centroid),1025,359.0943447803602
F92022,10,RS-EAO(centroid),1026,359.19449807093497
F92022,10,RS-EAO(centroid),1027,359.0943447803602
F92022,10,RS-EAO(centroid),1028,359.09434478035973
F92022,10,RS-EAO(centroid),1029,359.0943447803602
F92022,10,RS-EAO(sched),1000,3.183231456205249e-12
F92022,10,RS-EAO(sched),1001,1.8189894035458565e-12
F92022,10,RS-EAO(sched),1002,359.0943447803611
F92022,10,RS-EAO(sched),1003,359.0943447806171
F92022,10,RS-EAO(sched),1004,359.0943447803638
F92022,10,RS-EAO(sched),1005,4.547473508864641e-13
F92022,10,RS-EAO(sched),1006,1.3642420526593924e-12
F92022,10,RS-EAO(sched),1007,2.2737367544323206e-12
F92022,10,RS-EAO(sched),1008,3.637978807091713e-12
F92022,10,RS-EAO(sched),1009,359.0943447803611
F92022,10,RS-EAO(sched),1010,1.8189894035458565e-12
F92022,10,RS-EAO(sched),1011,359.094344780362
F92022,10,RS-EAO(sched),1012,1.3642420526593924e-12
F92022,10,RS-EAO(sched),1013,359.09434478036064
F92022,10,RS-EAO(sched),1014,359.09964403801996
F92022,10,RS-EAO(sched),1015,1.3642420526593924e-12
F92022,10,RS-EAO(sched),1016,3.183231456205249e-12
F92022,10,RS-EAO(sched),1017,359.09434478035973
F92022,10,RS-EAO(sched),1018,5.002220859751105e-12
F92022,10,RS-EAO(sched),1019,1.3642420526593924e-12
F92022,10,RS-EAO(sched),1020,359.09434478035973
F92022,10,RS-EAO(sched),1021,1.8189894035458565e-12
F92022,10,RS-EAO(sched),1022,1.3642420526593924e-12
F92022,10,RS-EAO(sched),1023,359.094344780362
F92022,10,RS-EAO(sched),1024,5.4569682106375694e-12
F92022,10,RS-EAO(sched),1025,359.09434478036155
F92022,10,RS-EAO(sched),1026,1.3642420526593924e-12
F92022,10,RS-EAO(sched),1027,2.7284841053187847e-12
F92022,10,RS-EAO(sched),1028,359.0943447803602
F92022,10,RS-EAO(sched),1029,1.8189894035458565e-12
F102022,10,EAO,1000,221.4845451767992
F102022,10,EAO,1001,222.11682031837654
F102022,10,EAO,1002,222.93179550404784
F102022,10,EAO,1003,223.0031490245724
F102022,10,EAO,1004,222.0781541073211
F102022,10,EAO,1005,223.34519962920467
F102022,10,EAO,1006,332.2030994370043
F102022,10,EAO,1007,222.6761531977745
F102022,10,EAO,1008,221.4857469461772
F102022,10,EAO,1009,222.17440204660443
F102022,10,EAO,1010,227.26008408509415
F102022,10,EAO,1011,223.0755822214237
F102022,10,EAO,1012,222.1858150659782
F102022,10,EAO,1013,226.8602855840195
F102022,10,EAO,1014,338.98700281749825
F102022,10,EAO,1015,223.73496194770587
F102022,10,EAO,1016,221.3529365132881
F102022,10,EAO,1017,221.45612280652358
F102022,10,EAO,1018,223.63020358185122
F102022,10,EAO,1019,222.17454271364704
F102022,10,EAO,1020,223.07009208350019
F102022,10,EAO,1021,225.24682301048642
F102022,10,EAO,1022,221.12218183829918
F102022,10,EAO,1023,222.47387661569792
F102022,10,EAO,1024,227.70372323862648
F102022,10,EAO,1025,223.73324018252788
F102022,10,EAO,1026,223.45837701519622
F102022,10,EAO,1027,222.15165069848354
F102022,10,EAO,1028,221.1220572942484
F102022,10,EAO,1029,220.8726508752643
F102022,10,RS-EAO(centroid),1000,223.18016742733607
F102022,10,RS-EAO(centroid),1001,222.1516506522962
F102022,10,RS-EAO(centroid),1002,221.1220572825241
F102022,10,RS-EAO(centroid),1003,220.8726497489797
F102022,10,RS-EAO(centroid),1004,222.11669476851148
F102022,10,RS-EAO(centroid),1005,221.1220572825241
F102022,10,RS-EAO(centroid),1006,324.4048449746074
F102022,10,RS-EAO(centroid),1007,222.17440007749428
F102022,10,RS-EAO(centroid),1008,329.129366902504
F102022,10,RS-EAO(centroid),1009,224.12510664069396
F102022,10,RS-EAO(centroid),1010,326.59846146495784
F102022,10,RS-EAO(centroid),1011,221.12205728252457
F102022,10,RS-EAO(centroid),1012,221.19652827736445
F102022,10,RS-EAO(centroid),1013,321.0841220759917
F102022,10,RS-EAO(centroid),1014,222.67187793514904
F102022,10,RS-EAO(centroid),1015,220.8726497489797
F102022,10,RS-EAO(centroid),1016,222.17440007749474
F102022,10,RS-EAO(centroid),1017,220.8726497489797
F102022,10,RS-EAO(centroid),1018,222.17440007749474
F102022,10,RS-EAO(centroid),1019,223.37383250831454
F102022,10,RS-EAO(centroid),1020,226.6130746154049
F102022,10,RS-EAO(centroid),1021,220.9610006406415
F102022,10,RS-EAO(centroid),1022,221.42324848208455
F102022,10,RS-EAO(centroid),1023,223.34049647721713
F102022,10,RS-EAO(centroid),1024,329.2258587000697
F102022,10,RS-EAO(centroid),1025,223.53440719485207
F102022,10,RS-EAO(centroid),1026,222.5376874926992
F102022,10,RS-EAO(centroid),1027,221.57243303321457
F102022,10,RS-EAO(centroid),1028,223.6539047432948
F102022,10,RS-EAO(centroid),1029,222.47387661441644
F102022,10,RS-EAO(sched),1000,222.1516506522962
F102022,10,RS-EAO(sched),1001,226.61329047260824
F102022,10,RS-EAO(sched),1002,221.625667771189
F102022,10,RS-EAO(sched),1003,223.22714132880265
F102022,10,RS-EAO(sched),1004,221.23503663992187
F102022,10,RS-EAO(sched),1005,222.67367778824928
F102022,10,RS-EAO(sched),1006,221.12205728252457
F102022,10,RS-EAO(sched),1007,220.87264974898017
F102022,10,RS-EAO(sched),1008,220.87264974898062
F102022,10,RS-EAO(sched),1009,219.40297208785387
F102022,10,RS-EAO(sched),1010,222.4738766144178
F102022,10,RS-EAO(sched),1011,222.1045115708621
F102022,10,RS-EAO(sched),1012,221.42576468119387
F102022,10,RS-EAO(sched),1013,222.19803452380802
F102022,10,RS-EAO(sched),1014,227.26695736767942
F102022,10,RS-EAO(sched),1015,221.19681862125344
F102022,10,RS-EAO(sched),1016,222.47387661441644
F102022,10,RS-EAO(sched),1017,219.4046894600424
F102022,10,RS-EAO(sched),1018,221.1220572825241
F102022,10,RS-EAO(sched),1019,222.53768749269875
F102022,10,RS-EAO(sched),1020,221.46580049381237
F102022,10,RS-EAO(sched),1021,223.5350028887833
F102022,10,RS-EAO(sched),1022,220.8726497489797
F102022,10,RS-EAO(sched),1023,222.19776874288073
F102022,10,RS-EAO(sched),1024,226.3267680192257
F102022,10,RS-EAO(sched),1025,222.1516506522962
F102022,10,RS-EAO(sched),1026,223.0004322279301
F102022,10,RS-EAO(sched),1027,222.06335748945776
F102022,10,RS-EAO(sched),1028,220.8726497489797
F102022,10,RS-EAO(sched),1029,220.87264974898108
F112022,10,EAO,1000,9.742220299813198e-06
F112022,10,EAO,1001,4.361671471997397e-06
F112022,10,EAO,1002,876.0688983266191
F112022,10,EAO,1003,5.40693645234569e-06
F112022,10,EAO,1004,3.4388399399176706e-06
F112022,10,EAO,1005,1.118701220548246e-07
F112022,10,EAO,1006,4.786720637639519e-07
F112022,10,EAO,1007,6.032916462572757e-05
F112022,10,EAO,1008,0.00010946836255243397
F112022,10,EAO,1009,2.3806387616787106e-07
F112022,10,EAO,1010,3.9391253721987596e-05
F112022,10,EAO,1011,2.056903213087935e-06
F112022,10,EAO,1012,6.728774087605416e-05
F112022,10,EAO,1013,0.00010704738042477402
F112022,10,EAO,1014,6.412437869585119e-08
F112022,10,EAO,1015,4.773769433086272e-07
F112022,10,EAO,1016,1.356528582618921e-05
F112022,10,EAO,1017,7.595117494929582e-07
F112022,10,EAO,1018,2.893593773478642e-05
F112022,10,EAO,1019,0.0002928260441876773
F112022,10,EAO,1020,4.794405413122149e-06
F112022,10,EAO,1021,2.63969332081615e-06
F112022,10,EAO,1022,8.897372390492819e-05
F112022,10,EAO,1023,4.136336428928189e-06
F112022,10,EAO,1024,3.2795251172501594e-06
F112022,10,EAO,1025,1.1461320355010685e-06
F112022,10,EAO,1026,3.043618107767543e-06
F112022,10,EAO,1027,6.85530267219292e-07
F112022,10,EAO,1028,1.7166408269986277e-05
F112022,10,EAO,1029,2.358585561523796e-05
F112022,10,RS-EAO(centroid),1000,1.8189894035458565e-12
F112022,10,RS-EAO(centroid),1001,1.8189894035458565e-12
F112022,10,RS-EAO(centroid),1002,876.9248252571197
F112022,10,RS-EAO(centroid),1003,9.094947017729282e-13
F112022,10,RS-EAO(centroid),1004,876.4586436866825
F112022,10,RS-EAO(centroid),1005,877.2869003609458
F112022,10,RS-EAO(centroid),1006,876.9932866950985
F112022,10,RS-EAO(centroid),1007,22.778723065048325
F112022,10,RS-EAO(centroid),1008,876.4588212167132
F112022,10,RS-EAO(centroid),1009,9.094947017729282e-13
F112022,10,RS-EAO(centroid),1010,9.740688255988061e-10
F112022,10,RS-EAO(centroid),1011,2.7284841053187847e-12
F112022,10,RS-EAO(centroid),1012,876.0688983265482
F112022,10,RS-EAO(centroid),1013,3.183231456205249e-12
F112022,10,RS-EAO(centroid),1014,876.06889832655
F112022,10,RS-EAO(centroid),1015,9.094947017729282e-13
F112022,10,RS-EAO(centroid),1016,4.547473508864641e-13
F112022,10,RS-EAO(centroid),1017,1.3642420526593924e-12
F112022,10,RS-EAO(centroid),1018,876.0688983265482
F112022,10,RS-EAO(centroid),1019,1.3642420526593924e-12
F112022,10,RS-EAO(centroid),1020,879.1476007340307
F112022,10,RS-EAO(centroid),1021,877.2869165176435
F112022,10,RS-EAO(centroid),1022,2.2737367544323206e-12
F112022,10,RS-EAO(centroid),1023,1.3642420526593924e-12
F112022,10,RS-EAO(centroid),1024,1.3642420526593924e-12
F112022,10,RS-EAO(centroid),1025,876.0688983265504
F112022,10,RS-EAO(centroid),1026,4.547473508864641e-13
F112022,10,RS-EAO(centroid),1027,4.092726157978177e-12
F112022,10,RS-EAO(centroid),1028,876.0688983265513
F112022,10,RS-EAO(centroid),1029,1.3642420526593924e-12
F112022,10,RS-EAO(sched),1000,2.2737367544323206e-12
F112022,10,RS-EAO(sched),1001,1.8189894035458565e-12
F112022,10,RS-EAO(sched),1002,876.9248252571206
F112022,10,RS-EAO(sched),1003,3.637978807091713e-12
F112022,10,RS-EAO(sched),1004,1.3642420526593924e-12
F112022,10,RS-EAO(sched),1005,9.094947017729282e-13
F112022,10,RS-EAO(sched),1006,1.8189894035458565e-12
F112022,10,RS-EAO(sched),1007,2.7284841053187847e-12
F112022,10,RS-EAO(sched),1008,1.3642420526593924e-12
F112022,10,RS-EAO(sched),1009,1.3642420526593924e-12
F112022,10,RS-EAO(sched),1010,9.094947017729282e-13
F112022,10,RS-EAO(sched),1011,1.3642420526593924e-12
F112022,10,RS-EAO(sched),1012,876.9932866633126
F112022,10,RS-EAO(sched),1013,9.094947017729282e-13
F112022,10,RS-EAO(sched),1014,1.3642420526593924e-12
F112022,10,RS-EAO(sched),1015,1.3642420526593924e-12
F112022,10,RS-EAO(sched),1016,2.2737367544323206e-12
F112022,10,RS-EAO(sched),1017,1.3642420526593924e-12
F112022,10,RS-EAO(sched),1018,3.183231456205249e-12
F112022,10,RS-EAO(sched),1019,3.637978807091713e-12
F112022,10,RS-EAO(sched),1020,1.8189894035458565e-12
F112022,10,RS-EAO(sched),1021,1.8189894035458565e-12
F112022,10,RS-EAO(sched),1022,1.8189894035458565e-12
F112022,10,RS-EAO(sched),1023,9.094947017729282e-13
F112022,10,RS-EAO(sched),1024,1.8189894035458565e-12
F112022,10,RS-EAO(sched),1025,876.9248252571206
F112022,10,RS-EAO(sched),1026,9.094947017729282e-13
F112022,10,RS-EAO(sched),1027,1.3642420526593924e-12
F112022,10,RS-EAO(sched),1028,2.2737367544323206e-12
F112022,10,RS-EAO(sched),1029,1.3642420526593924e-12
F122022,10,EAO,1000,166.42419807546185
F122022,10,EAO,1001,164.48201615720154
F122022,10,EAO,1002,165.9017265066882
F122022,10,EAO,1003,164.9002275195494
F122022,10,EAO,1004,165.4724345156992
F122022,10,EAO,1005,171.64259272300797
F122022,10,EAO,1006,166.4517040523865
F122022,10,EAO,1007,164.5689733232325
F122022,10,EAO,1008,166.71262026361183
F122022,10,EAO,1009,165.58727088151272
F122022,10,EAO,1010,166.39115766652685
F122022,10,EAO,1011,166.46035906754742
F122022,10,EAO,1012,164.687218293961
F122022,10,EAO,1013,166.44780668905514
F122022,10,EAO,1014,163.77024424361252
F122022,10,EAO,1015,166.711748099151
F122022,10,EAO,1016,166.46035719053043
F122022,10,EAO,1017,166.39016567203544
F122022,10,EAO,1018,168.0550483185084
F122022,10,EAO,1019,164.52564857374955
F122022,10,EAO,1020,169.6043224595046
F122022,10,EAO,1021,166.2182066299997
F122022,10,EAO,1022,168.84425236693687
F122022,10,EAO,1023,164.51222553677326
F122022,10,EAO,1024,165.4422823434743
F122022,10,EAO,1025,164.6988599872302
F122022,10,EAO,1026,166.57571268184074
F122022,10,EAO,1027,166.44728929646772
F122022,10,EAO,1028,167.2456191939391
F122022,10,EAO,1029,166.54817182439092
F122022,10,RS-EAO(centroid),1000,178.03192165054043
F122022,10,RS-EAO(centroid),1001,167.43783677220927
F122022,10,RS-EAO(centroid),1002,164.4806595180512
F122022,10,RS-EAO(centroid),1003,167.48001670169515
F122022,10,RS-EAO(centroid),1004,166.67991181690104
F122022,10,RS-EAO(centroid),1005,173.10947847574334
F122022,10,RS-EAO(centroid),1006,172.3323041673466
F122022,10,RS-EAO(centroid),1007,167.44684193114563
F122022,10,RS-EAO(centroid),1008,185.27938441271408
F122022,10,RS-EAO(centroid),1009,167.44684193114517
F122022,10,RS-EAO(centroid),1010,167.44684193114517
F122022,10,RS-EAO(centroid),1011,192.82074018253024
F122022,10,RS-EAO(centroid),1012,165.47013439450984
F122022,10,RS-EAO(centroid),1013,165.93195488208448
F122022,10,RS-EAO(centroid),1014,168.60028790869455
F122022,10,RS-EAO(centroid),1015,165.42832937015964
F122022,10,RS-EAO(centroid),1016,164.48444294553792
F122022,10,RS-EAO(centroid),1017,166.2463818680617
F122022,10,RS-EAO(centroid),1018,165.9003332910247
F122022,10,RS-EAO(centroid),1019,165.47078229742738
F122022,10,RS-EAO(centroid),1020,165.89938703482903
F122022,10,RS-EAO(centroid),1021,166.5250872061556
F122022,10,RS-EAO(centroid),1022,170.53374259875818
F122022,10,RS-EAO(centroid),1023,167.29589336872687
F122022,10,RS-EAO(centroid),1024,171.79360944681684
F122022,10,RS-EAO(centroid),1025,166.21908960031215
F122022,10,RS-EAO(centroid),1026,166.44339029445564
F122022,10,RS-EAO(centroid),1027,170.30035671318956
F122022,10,RS-EAO(centroid),1028,166.5093957247759
F122022,10,RS-EAO(centroid),1029,169.89148826553037
F122022,10,RS-EAO(sched),1000,167.43732288460023
F122022,10,RS-EAO(sched),1001,166.44847441287448
F122022,10,RS-EAO(sched),1002,172.87686532669431
F122022,10,RS-EAO(sched),1003,166.44712330172297
F122022,10,RS-EAO(sched),1004,165.91786105785468
F122022,10,RS-EAO(sched),1005,166.44752482452577
F122022,10,RS-EAO(sched),1006,164.89758486797245
F122022,10,RS-EAO(sched),1007,166.40119135037003
F122022,10,RS-EAO(sched),1008,166.3907440209132
F122022,10,RS-EAO(sched),1009,166.51609857791573
F122022,10,RS-EAO(sched),1010,167.44684193114563
F122022,10,RS-EAO(sched),1011,166.2186178457091
F122022,10,RS-EAO(sched),1012,164.90029860896811
F122022,10,RS-EAO(sched),1013,166.7081566211018
F122022,10,RS-EAO(sched),1014,164.89858249367762
F122022,10,RS-EAO(sched),1015,169.34629922784143
F122022,10,RS-EAO(sched),1016,165.1216706228838
F122022,10,RS-EAO(sched),1017,166.22563748759603
