fea,cv_pred
0.5652288984651501,0.5649853794496303
0.7073137769711713,0.7063918820519738
0.937563415697459,0.9378139556206466
0.634972313908451,0.6375833862423099
0.699202030725412,0.6972652218286619
0.4483836878269011,0.4485440127055195
0.6272120545387723,0.6282503182666962
0.4475289706985531,0.4483357231731212
0.2816731670387106,0.28114677854579295
1.1648438419928495,1.162617476383659
0.4967671202827325,0.49628063423652846
0.8589338796133632,0.8580817203219631
0.660024166563084,0.6587456877545086
0.9102805875778784,0.9110518971848325
1.152908642050011,1.1505344558474646
0.791689262578305,0.7924966650204398
0.7402043329702966,0.7407264771192665
0.697598148496975,0.6981301524361827
0.7317481385475509,0.7315314637930891
0.7623192461765338,0.7622688434043988
0.9497078618357994,0.9507861807631779
0.807733439331372,0.8073761485489707
0.8115896828621778,0.8125790014570509
0.86362776900699,0.8642829284948118
0.8184799628868128,0.8197610542225339
0.6848719187745638,0.6851438410124653
0.4235830315745937,0.423900929459566
0.829210796015801,0.8313234699431211
1.048275355018492,1.0499003892434005
0.4441108599621531,0.44282538109731684
0.5592117282789679,0.5595689023640992
0.9084853967700006,0.9082074346411162
0.7680036499474754,0.7678882005178573
0.9286467170668486,0.9284128502356843
1.0275021247713807,1.029006596067514
0.4394008341097607,0.4399680459154016
0.9662032283147408,0.9622566395271734
0.3824278719795067,0.38253284229152257
0.5700510166955718,0.568745450973707
0.7640900291231799,0.7649299477128793
0.8770106345068025,0.8773306949861478
0.447467348141785,0.44774695644017193
0.9162524181890972,0.9168207016516676
0.8556371661614751,0.85441320414675
0.6306508388383685,0.6308032964357537
0.7814432061980993,0.7811065660385776
0.6505407861809871,0.6503300155914422
0.6898650896648676,0.6876627781467237
0.5001956119625656,0.5007970313131849
0.8324591822669616,0.8314467067614819
0.6357673586112981,0.6349495476126621
0.5559053125997726,0.555808217056463
0.6174057809532878,0.6165650340335003
0.7247285481495916,0.725183614454117
0.6971829527494281,0.6969977277941724
1.218916833110951,1.218792825258245
0.5947275595278934,0.5958707615234593
0.6227588296916509,0.6243301779262712
1.1588905579404494,1.1596031305186862
0.4546903966404031,0.45405242455915307
0.6591536719419899,0.658765351845984
0.8501673131289975,0.8485440690894634
0.8077812990503536,0.80785184182122
0.5948777592164316,0.5950652731485875
0.8993445085640052,0.8983504657409239
0.3857285174355266,0.38548226729128804
0.4030874918956711,0.40094910746319096
0.5160015934369424,0.5149044961211592
0.6023749259299873,0.6050950805391043
0.6172157772593906,0.6167222949764838
0.9435909514050776,0.9434660072001555
0.7016948352872907,0.7014573695141288
0.537534606056441,0.5367416668322312
0.5634797195367014,0.5639052737633107
0.5972392848955791,0.5974960403154577
0.55486609916087,0.5559353737869958
1.0835695104153027,1.0851237232252962
0.4783728172778176,0.4774383156566664
0.5111629028936687,0.5116150841576311
0.7374520325928848,0.7369456659667872
0.3541449172205859,0.3526730527339545
0.8918061290685318,0.8912386768301014
0.9393051097635812,0.9391646635287292
0.8758037903752477,0.8757927628676728
0.4905368598699873,0.4906705476358084
0.9296371825894544,0.9293505346786779
1.0514571295696131,1.0519955404322003
0.9535995188997768,0.9535888839338738
0.7341943136498829,0.7335909170101612
0.5175073346225889,0.5176764246274403
0.4309954869522835,0.43110159861052416
0.9352605917418634,0.9339327168042039
1.0031772232756166,1.001287289444476
0.8790013157427478,0.8783432332968416
0.6813630087815253,0.6805033287891562
0.6534191185314582,0.6547616014116868
0.5308947785688293,0.5305515191799771
0.7930821427714558,0.7923883426325462
0.4495610087935172,0.44984060788000574
0.9629782347637676,0.9633986744264937
0.6829696218274081,0.6828742949826025
1.0911353851347845,1.0901441628041653
0.782989824493816,0.7832872888320004
0.809962762062516,0.8110891156643807
0.6008097461580503,0.6006707580075509
1.0075360862587794,1.0058990007472577
0.5164770473637323,0.5133933324435304
0.756580691113305,0.7578783142045458
0.9836067729989396,0.9823463131670722
0.9052562081025632,0.9052246174265217
0.7516349074372272,0.7522156754798119
0.4739445650912454,0.47428320585916867
0.883015180520121,0.8827046287640653
0.7278502650472043,0.7275958324987399
0.7256531630969835,0.7257744588986537
0.7428712122323553,0.7424806729950127
0.5857330919483847,0.5863340692279868
0.4589027145620604,0.4614140058261787
0.4688083000382374,0.4685517132384973
0.5740140995908573,0.5720676445834892
0.4141608505915943,0.41335597591390766
0.2699068982761062,0.26972576826216615
0.2800802910409157,0.27856816394426853
0.27290247915437765,0.2730705370037277
0.27074604070570235,0.27078693775489515
0.27858219447383464,0.2787505454617397
0.27842415707923834,0.2784873600435669
0.2786978239910196,0.278645795685363
0.2902921526859564,0.29020489967141194
0.28716875853429397,0.28709207026509564
0.28666092591748554,0.286823375782589
0.28139803723925005,0.281431165790969
0.2811346734524685,0.2811394446385988
0.2811274471234304,0.2811517566152627
0.28609871635698475,0.2861102880866813
0.27821612575155824,0.2781275013284031
