alg,fid,dim,seed,f,err,nfe
RUN,7,10,2044,2056.3190747202148,56.31907472021476,15064
RUN,7,10,2045,2075.7377411000284,75.73774110002842,15085
RUN,7,10,2046,2176.982790991077,176.98279099107685,15082
RUN,7,10,2047,2066.756833451091,66.7568334510911,15081
RUN,7,10,2048,2149.111138873067,149.11113887306692,15062
RUN,7,10,2049,2070.3506473754182,70.35064737541825,15070
RUN,7,10,2050,2125.377322330968,125.37732233096813,15079
RUN,7,10,2051,2069.5618398401643,69.56183984016434,15049
RUN,7,10,2052,2086.5156062760793,86.51560627607932,15055
RUN,7,10,2053,2112.481329774746,112.48132977474597,15052
RUN,7,10,2054,2105.993905822421,105.99390582242086,15062
RUN,7,10,2055,2185.7671966793596,185.76719667935959,15059
RUN,12,10,2026,2871.7649165337043,171.7649165337043,15051
RUN,12,10,2027,2869.0277628078907,169.02776280789067,15051
RUN,12,10,2028,2871.7746049067296,171.77460490672956,15065
RUN,12,10,2029,2870.978684414201,170.97868441420087,15046
RUN,12,10,2030,2870.561254449575,170.5612544495748,15037
RUN,12,10,2031,2872.3339051378043,172.33390513780432,15045
RUN,12,10,2032,2869.5937553468557,169.5937553468557,15064
RUN,12,10,2033,2871.534590134889,171.53459013488919,15039
RUN,12,10,2034,2872.4580314409154,172.45803144091542,15048
RUN,12,10,2035,2871.3986435304632,171.39864353046323,15042
RUN,12,10,2036,2870.364970619472,170.36497061947193,15042
RUN,12,10,2037,2873.3853865145215,173.38538651452154,15055
RUN,12,10,2038,2872.096893612471,172.09689361247092,15061
RUN,12,10,2039,2874.6486060132174,174.64860601321743,15087
RUN,12,10,2040,2869.5391118673606,169.5391118673606,15092
RUN,12,10,2041,2873.1564173014185,173.15641730141851,15037
RUN,12,10,2042,2870.720033904599,170.72003390459895,15037
RUN,12,10,2043,2871.757885866572,171.757885866572,15080
RUN,12,10,2044,2873.1531261815635,173.1531261815635,15078
RUN,12,10,2045,2871.11385215945,171.11385215944983,15032
RUN,12,10,2046,2873.2081769568294,173.20817695682945,15054
RUN,12,10,2047,2870.9573034624786,170.95730346247865,15060
RUN,12,10,2048,2869.7428853534866,169.7428853534866,15072
RUN,12,10,2049,2875.7673916115727,175.76739161157275,15052
RUN,12,10,2050,2870.972322220682,170.97232222068214,15063
RUN,12,10,2051,2875.742844481836,175.74284448183607,15044
RUN,12,10,2052,2870.4807481313824,170.48074813138237,15057
RUN,12,10,2053,2870.818554341234,170.81855434123418,15061
RUN,12,10,2054,2870.9113587960196,170.9113587960196,15057
RUN,12,10,2055,2870.8445631982413,170.8445631982413,15048
GWO,4,10,2026,830.884387945587,30.884387945587036,15030
GWO,4,10,2027,832.0,32.0,15030
GWO,4,10,2028,838.0,38.0,15030
GWO,4,10,2029,818.8791514716653,18.879151471665296,15030
GWO,4,10,2030,849.3298278301695,49.329827830169506,15030
GWO,4,10,2031,829.4087947176736,29.408794717673572,15030
GWO,4,10,2032,858.1458992568906,58.14589925689063,15030
GWO,4,10,2033,858.1842603954527,58.184260395452725,15030
GWO,4,10,2034,829.0038238593066,29.003823859306635,15030
GWO,4,10,2035,842.9332397511432,42.93323975114322,15030
GWO,4,10,2036,857.352561894184,57.352561894183964,15030
GWO,4,10,2037,858.0,58.0,15030
GWO,4,10,2038,831.3246499107504,31.324649910750395,15030
GWO,4,10,2039,837.4876526825155,37.487652682515545,15030
GWO,4,10,2040,839.1541789930988,39.15417899309875,15030
GWO,4,10,2041,834.4850086057988,34.48500860579884,15030
GWO,4,10,2042,841.9109971690593,41.91099716905933,15030
GWO,4,10,2043,844.5093064362864,44.50930643628635,15030
GWO,4,10,2044,838.1969555851389,38.19695558513888,15030
GWO,4,10,2045,849.3972990633148,49.39729906331479,15030
GWO,4,10,2046,838.1523504390648,38.152350439064776,15030
GWO,4,10,2047,842.5722002688606,42.57220026886057,15030
GWO,4,10,2048,845.5574291416459,45.55742914164591,15030
GWO,4,10,2049,854.5462971323889,54.54629713238887,15030
GWO,4,10,2050,832.5777732576664,32.57777325766642,15030
GWO,4,10,2051,851.8077918114404,51.80779181144044,15030
GWO,4,10,2052,837.7541685018873,37.75416850188731,15030
GWO,4,10,2053,828.6238115416685,28.623811541668488,15030
GWO,4,10,2054,841.4536964929299,41.45369649292991,15030
GWO,4,10,2055,845.6580195322031,45.65801953220307,15030
GWO,6,10,2026,1759765.6625581991,1757965.6625581991,15030
GWO,6,10,2027,176540.50229617325,174740.50229617325,15030
GWO,6,10,2028,742579.8244024818,740779.8244024818,15030
GWO,6,10,2029,730586.8732179032,728786.8732179032,15030
GWO,6,10,2030,1831167.8812778231,1829367.8812778231,15030
GWO,6,10,2031,400004.90182421415,398204.90182421415,15030
GWO,6,10,2032,3179866.335576723,3178066.335576723,15030
GWO,6,10,2033,1850645.8088031656,1848845.8088031656,15030
GWO,6,10,2034,341214.89803813765,339414.89803813765,15030
GWO,6,10,2035,136694.7714496499,134894.7714496499,15030
GWO,6,10,2036,1507280.4049530686,1505480.4049530686,15030
GWO,6,10,2037,104075.59166131823,102275.59166131823,15030
GWO,6,10,2038,164264.2588656979,162464.2588656979,15030
GWO,6,10,2039,932405.4450139048,930605.4450139048,15030
GWO,6,10,2040,1253998.775156876,1252198.775156876,15030
GWO,6,10,2041,303487.5974696149,301687.5974696149,15030
GWO,6,10,2042,2982033.590459217,2980233.590459217,15030
GWO,6,10,2043,1778636.805628905,1776836.805628905,15030
GWO,6,10,2044,2816328.8552250364,2814528.8552250364,15030
GWO,6,10,2045,1067256.9543766084,1065456.9543766084,15030
GWO,6,10,2046,638248.733697783,636448.733697783,15030
GWO,6,10,2047,931275.8950954686,929475.8950954686,15030
GWO,6,10,2048,980193.0486733663,978393.0486733663,15030
GWO,6,10,2049,1330540.2448631339,1328740.2448631339,15030
GWO,6,10,2050,2522296.987754198,2520496.987754198,15030
GWO,6,10,2051,829877.9741793787,828077.9741793787,15030
GWO,6,10,2052,373578.8251582675,371778.8251582675,15030
GWO,6,10,2053,3515044.2621690943,3513244.2621690943,15030
GWO,6,10,2054,326734.90154469473,324934.90154469473,15030
GWO,6,10,2055,1031024.2203023339,1029224.2203023339,15030
GWO,7,10,2026,2061.384594580419,61.38459458041916,15030
GWO,7,10,2027,2052.969040291204,52.96904029120378,15030
GWO,7,10,2028,2068.362796146517,68.36279614651721,15030
GWO,7,10,2029,2073.1290117978165,73.12901179781647,15030
GWO,7,10,2030,2051.892538848331,51.89253884833079,15030
GWO,7,10,2031,2163.345197036186,163.34519703618616,15030
GWO,7,10,2032,2055.8841783784255,55.88417837842553,15030
GWO,7,10,2033,2051.1634643055536,51.16346430555359,15030
GWO,7,10,2034,2067.261471372247,67.26147137224689,15030
GWO,7,10,2035,2056.082161057305,56.0821610573048,15030
GWO,7,10,2036,2082.7489220032826,82.74892200328259,15030
GWO,7,10,2037,2057.1777678677645,57.17776786776449,15030
GWO,7,10,2038,2179.242170722745,179.24217072274496,15030
GWO,7,10,2039,2055.127742867947,55.127742867946836,15030
GWO,7,10,2040,2166.054897096573,166.05489709657286,15030
GWO,7,10,2041,2052.668398659232,52.668398659232025,15030
GWO,7,10,2042,2053.3902735193406,53.39027351934055,15030
GWO,7,10,2043,2065.4347525760286,65.43475257602859,15030
GWO,7,10,2044,2053.9306528716284,53.930652871628354,15030
GWO,7,10,2045,2058.4570945708933,58.45709457089333,15030
GWO,7,10,2046,2064.258446126818,64.25844612681794,15030
GWO,7,10,2047,2056.9104592334675,56.91045923346746,15030
GWO,7,10,2048,2046.699585542166,46.699585542166005,15030
GWO,7,10,2049,2058.300105139416,58.30010513941579,15030
GWO,7,10,2050,2085.904937429084,85.90493742908393,15030
GWO,7,10,2051,2055.4870501823375,55.4870501823375,15030
GWO,7,10,2052,2064.682208623196,64.68220862319595,15030
GWO,7,10,2053,2054.5321708228375,54.53217082283754,15030
GWO,7,10,2054,2050.2615880786043,50.26158807860429,15030
GWO,7,10,2055,2061.0454169596414,61.04541695964144,15030
GWO,12,10,2026,2869.100766351748,169.100766351748,15030
GWO,12,10,2027,2874.6524490275133,174.65244902751328,15030
GWO,12,10,2028,2870.818631363323,170.81863136332322,15030
GWO,12,10,2029,2868.345099331929,168.34509933192885,15030
GWO,12,10,2030,2869.165740985351,169.16574098535102,15030
GWO,12,10,2031,2868.2588839645855,168.2588839645855,15030
GWO,12,10,2032,2869.0532298816006,169.0532298816006,15030
GWO,12,10,2033,2868.9160565139387,168.91605651393866,15030
GWO,12,10,2034,2868.631927765701,168.63192776570122,15030
GWO,12,10,2035,2867.980873677907,167.98087367790686,15030
GWO,12,10,2036,2868.735000436638,168.73500043663807,15030
GWO,12,10,2037,2867.9804824447538,167.98048244475376,15030
GWO,12,10,2038,2869.2965479237187,169.29654792371866,15030
GWO,12,10,2039,2869.3245389623507,169.32453896235074,15030
GWO,12,10,2040,2868.089196600192,168.08919660019183,15030
GWO,12,10,2041,2869.1149290536105,169.11492905361047,15030
GWO,12,10,2042,2868.3382634181125,168.33826341811255,15030
GWO,12,10,2043,2868.9858447206134,168.9858447206134,15030
GWO,12,10,2044,2869.2349716194426,169.2349716194426,15030
GWO,12,10,2045,2869.0456050097996,169.0456050097996,15030
GWO,12,10,2046,2869.290053883781,169.29005388378118,15030
GWO,12,10,2047,2868.1736697403003,168.17366974030028,15030
GWO,12,10,2048,2900.434253843994,200.43425384399416,15030
GWO,12,10,2049,2870.237681431555,170.23768143155485,15030
GWO,12,10,2050,2868.617515260169,168.61751526016906,15030
GWO,12,10,2051,2869.4837642960956,169.48376429609561,15030
GWO,12,10,2052,2869.249883111914,169.2498831119142,15030
GWO,12,10,2053,2868.55542184351,168.55542184350998,15030
GWO,12,10,2054,2869.5390291018957,169.53902910189572,15030
GWO,12,10,2055,2869.4908969899834,169.4908969899834,15030
WOA,4,10,2026,852.0000000000001,52.000000000000114,15030
WOA,4,10,2027,878.0000000000002,78.00000000000023,15030
WOA,4,10,2028,956.0,156.0,15030
WOA,4,10,2029,946.5,146.5,15030
WOA,4,10,2030,833.177167430049,33.17716743004905,15030
WOA,4,10,2031,881.1666341319782,81.16663413197818,15030
WOA,4,10,2032,938.0,138.0,15030
WOA,4,10,2033,895.4232644484832,95.42326444848322,15030
WOA,4,10,2034,865.6221520671874,65.62215206718736,15030
WOA,4,10,2035,863.1906295662238,63.19062956622383,15030
WOA,4,10,2036,894.789128010025,94.78912801002502,15030
WOA,4,10,2037,910.5,110.5,15030
WOA,4,10,2038,918.4161693800098,118.41616938000982,15030
WOA,4,10,2039,899.6562116547409,99.6562116547409,15030
WOA,4,10,2040,894.0,94.0,15030
WOA,4,10,2041,912.5,112.5,15030
WOA,4,10,2042,914.0,114.0,15030
WOA,4,10,2043,858.0,58.0,15030
WOA,4,10,2044,904.5180386741556,104.5180386741556,15030
WOA,4,10,2045,910.1483922268212,110.14839222682122,15030
WOA,4,10,2046,918.0,118.0,15030
WOA,4,10,2047,843.5122434629892,43.512243462989204,15030
WOA,4,10,2048,878.0,78.0,15030
WOA,4,10,2049,877.7345572328258,77.73455723282575,15030
WOA,4,10,2050,964.5,164.5,15030
WOA,4,10,2051,872.634571893215,72.63457189321502,15030
WOA,4,10,2052,898.0,98.0,15030
WOA,4,10,2053,836.0179154308022,36.01791543080219,15030
WOA,4,10,2054,937.7846714826128,137.7846714826128,15030
WOA,4,10,2055,930.5,130.5,15030
WOA,6,10,2026,24163.786419406864,22363.786419406864,15030
WOA,6,10,2027,19690.49784633695,17890.49784633695,15030
WOA,6,10,2028,35974.645587968495,34174.645587968495,15030
WOA,6,10,2029,19684.17857803575,17884.17857803575,15030
WOA,6,10,2030,19731.18687038797,17931.18687038797,15030
WOA,6,10,2031,24906.556523056966,23106.556523056966,15030
WOA,6,10,2032,25914.05172302897,24114.05172302897,15030
WOA,6,10,2033,3888.185318219516,2088.185318219516,15030
WOA,6,10,2034,15539.715582379931,13739.715582379931,15030
WOA,6,10,2035,47040.49734493891,45240.49734493891,15030
WOA,6,10,2036,20037.89397148955,18237.89397148955,15030
WOA,6,10,2037,34859.89105918273,33059.89105918273,15030
WOA,6,10,2038,26908.14384107873,25108.14384107873,15030
WOA,6,10,2039,4336.268586643012,2536.268586643012,15030
WOA,6,10,2040,14443.406077732761,12643.406077732761,15030
WOA,6,10,2041,22125.256348474864,20325.256348474864,15030
WOA,6,10,2042,31761.852135113048,29961.852135113048,15030
WOA,6,10,2043,37344.35406312703,35544.35406312703,15030
WOA,6,10,2044,18626.936382364787,16826.936382364787,15030
WOA,6,10,2045,23012.9886564403,21212.9886564403,15030
WOA,6,10,2046,20965.792111245075,19165.792111245075,15030
WOA,6,10,2047,54198.838900831244,52398.838900831244,15030
WOA,6,10,2048,17516.595089340917,15716.595089340917,15030
WOA,6,10,2049,35447.64349872636,33647.64349872636,15030
WOA,6,10,2050,19295.307948090973,17495.307948090973,15030
WOA,6,10,2051,41639.396012435376,39839.396012435376,15030
WOA,6,10,2052,42727.97341091153,40927.97341091153,15030
WOA,6,10,2053,22532.87839535023,20732.87839535023,15030
WOA,6,10,2054,47174.44755985344,45374.44755985344,15030
WOA,6,10,2055,16091.057908264687,14291.057908264687,15030
WOA,7,10,2026,2265.7117796140556,265.71177961405556,15030
WOA,7,10,2027,2334.259659754721,334.2596597547208,15030
WOA,7,10,2028,2594.497417619372,594.4974176193718,15030
WOA,7,10,2029,2216.9690695373065,216.9690695373065,15030
WOA,7,10,2030,2147.4880036095237,147.48800360952373,15030
WOA,7,10,2031,2452.72335930784,452.7233593078399,15030
WOA,7,10,2032,2151.5925801656867,151.59258016568674,15030
WOA,7,10,2033,2222.567438057097,222.5674380570972,15030
WOA,7,10,2034,2035.0381478362622,35.03814783626217,15030
WOA,7,10,2035,2147.9200605935353,147.92006059353525,15030
WOA,7,10,2036,2272.9327387224866,272.93273872248665,15030
WOA,7,10,2037,2313.0882576630247,313.0882576630247,15030
WOA,7,10,2038,2527.268422139239,527.2684221392392,15030
WOA,7,10,2039,2508.1327807587577,508.1327807587577,15030
WOA,7,10,2040,2221.534074481864,221.53407448186408,15030
WOA,7,10,2041,2199.4836006293385,199.48360062933853,15030
WOA,7,10,2042,2749.511667163145,749.5116671631449,15030
WOA,7,10,2043,2062.3806344390186,62.38063443901865,15030
WOA,7,10,2044,2635.9247888845216,635.9247888845216,15030
WOA,7,10,2045,2212.1883145401453,212.18831454014526,15030
WOA,7,10,2046,2204.489829864509,204.48982986450892,15030
WOA,7,10,2047,2043.4604262797277,43.4604262797277,15030
WOA,7,10,2048,2066.6013425472943,66.60134254729428,15030
WOA,7,10,2049,2146.7840023520644,146.78400235206436,15030
WOA,7,10,2050,2339.179877729307,339.179877729307,15030
WOA,7,10,2051,2235.8860741293447,235.8860741293447,15030
WOA,7,10,2052,2159.1143896836247,159.11438968362472,15030
WOA,7,10,2053,2072.379054017919,72.37905401791886,15030
WOA,7,10,2054,2186.2900824647504,186.2900824647504,15030
WOA,7,10,2055,2456.977823108494,456.9778231084938,15030
WOA,12,10,2026,2913.2142142525845,213.2142142525845,15030
WOA,12,10,2027,3317.4107943149947,617.4107943149947,15030
WOA,12,10,2028,2878.5381872707253,178.5381872707253,15030
WOA,12,10,2029,3015.5187904899235,315.5187904899235,15030
WOA,12,10,2030,2936.4241036416897,236.42410364168973,15030
WOA,12,10,2031,2964.9019288925792,264.90192889257924,15030
WOA,12,10,2032,2921.366363541018,221.36636354101802,15030
WOA,12,10,2033,3023.361507981169,323.36150798116887,15030
WOA,12,10,2034,3072.9063616872427,372.9063616872427,15030
WOA,12,10,2035,2946.6073836062783,246.6073836062783,15030
WOA,12,10,2036,3024.290304556394,324.29030455639395,15030
WOA,12,10,2037,2894.5893599611973,194.58935996119726,15030
WOA,12,10,2038,3043.473948360511,343.4739483605108,15030
WOA,12,10,2039,2932.659165791561,232.659165791561,15030
WOA,12,10,2040,2882.670882710859,182.67088271085913,15030
WOA,12,10,2041,2875.1781668650638,175.17816686506376,15030
WOA,12,10,2042,2964.9019288925792,264.90192889257924,15030
WOA,12,10,2043,2963.863797972057,263.863797972057,15030
WOA,12,10,2044,2934.46376744367,234.4637674436699,15030
WOA,12,10,2045,3058.762464480279,358.76246448027905,15030
WOA,12,10,2046,3176.1024695029173,476.1024695029173,15030
WOA,12,10,2047,3207.950749885208,507.9507498852081,15030
WOA,12,10,2048,3105.006602090845,405.0066020908448,15030
WOA,12,10,2049,3075.014450973152,375.0144509731522,15030
WOA,12,10,2050,2987.2890714417276,287.28907144172763,15030
WOA,12,10,2051,3243.657293673544,543.6572936735438,15030
WOA,12,10,2052,3110.779613590402,410.7796135904018,15030
WOA,12,10,2053,3085.557394793419,385.557394793419,15030
WOA,12,10,2054,2927.208687259351,227.20868725935088,15030
WOA,12,10,2055,2871.334512006182,171.3345120061822,15030
HHO,4,10,2026,926.5,126.5,15042
HHO,4,10,2027,888.5,88.5,15036
HHO,4,10,2028,844.0,44.0,15062
HHO,4,10,2029,848.0,48.0,15048
HHO,4,10,2030,860.0,60.0,15056
HHO,4,10,2031,840.0,40.0,15068
HHO,4,10,2032,854.0,54.0,15062
HHO,4,10,2033,852.0,52.0,15040
HHO,4,10,2034,842.0003029360028,42.000302936002754,15032
HHO,4,10,2035,826.000335402773,26.000335402772976,15042
HHO,4,10,2036,846.0,46.0,15048
HHO,4,10,2037,836.0000000001694,36.00000000016939,15078
HHO,4,10,2038,844.0000018393367,44.00000183933673,15040
HHO,4,10,2039,850.0,50.0,15034
HHO,4,10,2040,834.0000016739972,34.00000167399719,15052
HHO,4,10,2041,848.0,48.0,15030
HHO,4,10,2042,914.5,114.5,15058
HHO,4,10,2043,884.0,84.0,15056
HHO,4,10,2044,850.0000000000078,50.000000000007844,15030
HHO,4,10,2045,890.0,90.0,15054
HHO,4,10,2046,850.0,50.0,15048
HHO,4,10,2047,850.0,50.0,15066
HHO,4,10,2048,904.5000199732622,104.50001997326217,15050
HHO,4,10,2049,890.5,90.5,15044
HHO,4,10,2050,842.0,42.0,15066
HHO,4,10,2051,880.0,80.0,15070
HHO,4,10,2052,924.5148373511166,124.51483735111663,15046
HHO,4,10,2053,838.0175544077144,38.01755440771444,15048
HHO,4,10,2054,866.6437917041721,66.64379170417214,15072
HHO,4,10,2055,850.0,50.0,15056
HHO,6,10,2026,22611.470254684536,20811.470254684536,15042
HHO,6,10,2027,21117.363737692434,19317.363737692434,15036
HHO,6,10,2028,69217.44194113194,67417.44194113194,15062
HHO,6,10,2029,19306.592941477807,17506.592941477807,15048
HHO,6,10,2030,39308.49468325419,37508.49468325419,15056
HHO,6,10,2031,65185.03279104565,63385.03279104565,15068
HHO,6,10,2032,13269.899781414973,11469.899781414973,15062
HHO,6,10,2033,7394.111680062415,5594.111680062415,15040
HHO,6,10,2034,110943.04954600707,109143.04954600707,15032
HHO,6,10,2035,52624.280036330114,50824.280036330114,15042
HHO,6,10,2036,22196.020401287413,20396.020401287413,15048
HHO,6,10,2037,69767.41147022654,67967.41147022654,15078
HHO,6,10,2038,42437.37788114773,40637.37788114773,15040
HHO,6,10,2039,14020.468810616214,12220.468810616214,15034
HHO,6,10,2040,24036.147937999456,22236.147937999456,15052
HHO,6,10,2041,43752.2641353696,41952.2641353696,15030
HHO,6,10,2042,37141.67324757455,35341.67324757455,15058
HHO,6,10,2043,67492.36698170616,65692.36698170616,15056
HHO,6,10,2044,30033.315739230107,28233.315739230107,15030
HHO,6,10,2045,21006.33360116765,19206.33360116765,15054
HHO,6,10,2046,32659.295295103908,30859.295295103908,15048
HHO,6,10,2047,18336.865250662944,16536.865250662944,15066
HHO,6,10,2048,35838.94615256806,34038.94615256806,15050
HHO,6,10,2049,67279.21664695902,65479.216646959016,15044
HHO,6,10,2050,47537.825736037994,45737.825736037994,15066
HHO,6,10,2051,37549.19733442199,35749.19733442199,15070
HHO,6,10,2052,26046.15431180953,24246.15431180953,15046
HHO,6,10,2053,18647.48829901662,16847.48829901662,15048
HHO,6,10,2054,80560.96196982209,78760.96196982209,15072
HHO,6,10,2055,63697.151223309964,61897.151223309964,15056
HHO,7,10,2026,2396.8045596001975,396.80455960019754,15042
HHO,7,10,2027,2115.535279993383,115.53527999338303,15036
HHO,7,10,2028,2273.398494197857,273.39849419785696,15062
HHO,7,10,2029,2067.7105213826576,67.71052138265759,15048
HHO,7,10,2030,2223.942969503303,223.94296950330317,15056
HHO,7,10,2031,2217.155983464352,217.15598346435218,15068
HHO,7,10,2032,2259.8785687109357,259.8785687109357,15062
HHO,7,10,2033,2696.378978182979,696.3789781829792,15040
HHO,7,10,2034,2163.0825634218595,163.0825634218595,15032
HHO,7,10,2035,2177.90654807246,177.90654807245983,15042
HHO,7,10,2036,2118.7163009062497,118.71630090624967,15048
HHO,7,10,2037,2264.997461557435,264.99746155743514,15078
HHO,7,10,2038,2431.1205039728966,431.1205039728966,15040
HHO,7,10,2039,2048.9162016093837,48.916201609383734,15034
HHO,7,10,2040,2225.573981001785,225.5739810017849,15052
HHO,7,10,2041,2223.800403684872,223.80040368487198,15030
HHO,7,10,2042,2436.797511433296,436.7975114332962,15058
HHO,7,10,2043,2131.972463093437,131.972463093437,15056
HHO,7,10,2044,2320.876594377115,320.876594377115,15030
HHO,7,10,2045,2219.7939095060237,219.79390950602374,15054
HHO,7,10,2046,2093.712683391283,93.71268339128301,15048
HHO,7,10,2047,2048.1011440938028,48.10114409380276,15066
HHO,7,10,2048,2142.1604757741857,142.16047577418567,15050
HHO,7,10,2049,2156.421962610395,156.42196261039498,15044
HHO,7,10,2050,2662.1483387459707,662.1483387459707,15066
HHO,7,10,2051,2202.9669248965774,202.96692489657744,15070
HHO,7,10,2052,2306.6234795663263,306.6234795663263,15046
HHO,7,10,2053,2084.0564167165617,84.05641671656167,15048
HHO,7,10,2054,2469.7194735364005,469.7194735364005,15072
HHO,7,10,2055,2061.53941756246,61.53941756246013,15056
HHO,12,10,2026,2934.9549626945814,234.95496269458135,15042
HHO,12,10,2027,3219.8116558519528,519.8116558519528,15036
HHO,12,10,2028,3123.660628248366,423.6606282483658,15062
HHO,12,10,2029,2954.8819546072914,254.8819546072914,15048
HHO,12,10,2030,2992.4558018819216,292.4558018819216,15056
HHO,12,10,2031,2966.8654886097866,266.86548860978655,15068
HHO,12,10,2032,2965.0968360844763,265.0968360844763,15062
HHO,12,10,2033,3117.2086874083057,417.20868740830565,15040
HHO,12,10,2034,2988.44969748361,288.4496974836102,15032
HHO,12,10,2035,3059.0187354118634,359.0187354118634,15042
HHO,12,10,2036,3033.590035902871,333.590035902871,15048
HHO,12,10,2037,2884.4154075858123,184.41540758581232,15078
HHO,12,10,2038,3144.281647987061,444.2816479870612,15040
HHO,12,10,2039,2933.1275259196564,233.12752591965636,15034
HHO,12,10,2040,2885.0636732827115,185.06367328271153,15052
HHO,12,10,2041,2929.9741777992936,229.97417779929356,15030
HHO,12,10,2042,2882.982507075961,182.98250707596117,15058
HHO,12,10,2043,2915.023590955134,215.02359095513384,15056
HHO,12,10,2044,2922.387692910976,222.38769291097606,15030
HHO,12,10,2045,2920.1241411681153,220.12414116811533,15054
HHO,12,10,2046,3002.5497151820578,302.54971518205775,15048
HHO,12,10,2047,3130.9541137358106,430.95411373581055,15066
HHO,12,10,2048,3085.5278215689086,385.5278215689086,15050
HHO,12,10,2049,3051.355442304067,351.35544230406686,15044
HHO,12,10,2050,2937.797518729044,237.797518729044,15066
HHO,12,10,2051,3087.5921836652383,387.5921836652383,15070
HHO,12,10,2052,3133.469790572213,433.4697905722128,15046
HHO,12,10,2053,3115.2415592727334,415.2415592727334,15048
HHO,12,10,2054,2912.9689898653314,212.96898986533142,15072
HHO,12,10,2055,2999.271086296386,299.2710862963859,15056
SCA,4,10,2026,878.2948404837256,78.29484048372558,15030
SCA,4,10,2027,874.6653653678208,74.66536536782075,15030
SCA,4,10,2028,867.7186007385973,67.71860073859727,15030
SCA,4,10,2029,852.729556652218,52.72955665221798,15030
SCA,4,10,2030,835.8902646457041,35.890264645704065,15030
SCA,4,10,2031,888.9733287439642,88.9733287439642,15030
SCA,4,10,2032,878.500991005073,78.50099100507305,15030
SCA,4,10,2033,870.0,70.0,15030
SCA,4,10,2034,878.448863512452,78.44886351245202,15030
SCA,4,10,2035,852.9739070407752,52.9739070407752,15030
SCA,4,10,2036,877.6355542005449,77.6355542005449,15030
SCA,4,10,2037,854.7092385810752,54.70923858107517,15030
SCA,4,10,2038,848.7954353227967,48.79543532279672,15030
SCA,4,10,2039,868.1325523550439,68.13255235504391,15030
SCA,4,10,2040,836.306243597429,36.30624359742899,15030
SCA,4,10,2041,864.3902438963347,64.39024389633471,15030
SCA,4,10,2042,881.7179431189461,81.7179431189461,15030
SCA,4,10,2043,858.2388157247447,58.238815724744654,15030
SCA,4,10,2044,863.3307484329895,63.33074843298948,15030
SCA,4,10,2045,864.0,64.0,15030
SCA,4,10,2046,858.8436180095048,58.84361800950478,15030
SCA,4,10,2047,862.5588818441939,62.558881844193934,15030
SCA,4,10,2048,858.6931714675924,58.69317146759238,15030
SCA,4,10,2049,872.362514453783,72.36251445378298,15030
SCA,4,10,2050,869.9541827729118,69.95418277291185,15030
SCA,4,10,2051,867.2660907118778,67.26609071187784,15030
SCA,4,10,2052,834.2066215685734,34.20662156857338,15030
SCA,4,10,2053,856.7677566873649,56.76775668736491,15030
SCA,4,10,2054,882.8473364477011,82.84733644770108,15030
SCA,4,10,2055,834.522774560143,34.522774560143034,15030
SCA,6,10,2026,2051263.9617161502,2049463.9617161502,15030
SCA,6,10,2027,3032289.00650888,3030489.00650888,15030
SCA,6,10,2028,7568308.194791386,7566508.194791386,15030
SCA,6,10,2029,1893558.3638703788,1891758.3638703788,15030
SCA,6,10,2030,2940580.902372296,2938780.902372296,15030
SCA,6,10,2031,3134102.756615747,3132302.756615747,15030
SCA,6,10,2032,2838953.948476055,2837153.948476055,15030
SCA,6,10,2033,7078181.315555577,7076381.315555577,15030
SCA,6,10,2034,6548619.121227149,6546819.121227149,15030
SCA,6,10,2035,4865484.049252935,4863684.049252935,15030
SCA,6,10,2036,1685069.7264101831,1683269.7264101831,15030
SCA,6,10,2037,3261616.8796354053,3259816.8796354053,15030
SCA,6,10,2038,1487895.8121156078,1486095.8121156078,15030
SCA,6,10,2039,789580.7879901339,787780.7879901339,15030
SCA,6,10,2040,3017263.965383512,3015463.965383512,15030
SCA,6,10,2041,2300251.8471406666,2298451.8471406666,15030
SCA,6,10,2042,2822135.481500284,2820335.481500284,15030
SCA,6,10,2043,3548609.6685490645,3546809.6685490645,15030
SCA,6,10,2044,1314881.1936345494,1313081.1936345494,15030
SCA,6,10,2045,5995723.970889583,5993923.970889583,15030
SCA,6,10,2046,3092568.431598667,3090768.431598667,15030
SCA,6,10,2047,2693498.5778453085,2691698.5778453085,15030
SCA,6,10,2048,8188808.686208237,8187008.686208237,15030
SCA,6,10,2049,2980786.782281407,2978986.782281407,15030
SCA,6,10,2050,4023059.1980131064,4021259.1980131064,15030
SCA,6,10,2051,4820367.136418942,4818567.136418942,15030
SCA,6,10,2052,5231252.891740967,5229452.891740967,15030
SCA,6,10,2053,11370090.616894068,11368290.616894068,15030
SCA,6,10,2054,5697023.0467504235,5695223.0467504235,15030
SCA,6,10,2055,1403760.1745256018,1401960.1745256018,15030
SCA,7,10,2026,2090.3242027280867,90.32420272808668,15030
SCA,7,10,2027,2121.5287877734345,121.52878777343449,15030
SCA,7,10,2028,2138.566848676859,138.56684867685908,15030
SCA,7,10,2029,2178.7918437690105,178.79184376901048,15030
SCA,7,10,2030,2139.1852950789066,139.18529507890662,15030
SCA,7,10,2031,2089.445677802139,89.44567780213902,15030
SCA,7,10,2032,2112.47408821889,112.47408821888985,15030
SCA,7,10,2033,2115.2629049466495,115.26290494664954,15030
SCA,7,10,2034,2095.4747050198403,95.47470501984026,15030
