fea,cv_pred
0.7223257241656634,0.7291123900380341
0.5043007578989288,0.5288173625022866
0.09575368327677261,0.09919437525876315
0.3987247664166246,0.3841452036681099
0.46610791623631065,0.46305561380059623
0.5859644209082403,0.5923570267136348
0.1380918979450719,0.14267422235236513
3.9580124064250364,4.03963742307065
4.274159946646204,4.083865082192348
0.07711188332446549,0.07828231392758522
0.6024560220509597,0.6021030125828433
0.14629639574470518,0.1406060417262257
0.35512205135172387,0.40227115112458567
0.06118141792431996,0.06266818207891425
0.029763802788090085,0.03156197022487241
0.1675132661556431,0.1419569695875362
0.42950568372277564,0.42974363846587577
0.6866279619462957,0.6686713564222247
0.29538902059295613,0.2721843059336376
0.17978583383699065,0.18571100359484077
0.32924764600357936,0.3374214327264298
0.7228157081364842,0.6683782205810073
0.27078895634609634,0.2672855203289356
0.16498050939620718,0.1571308042475806
0.2742636810641403,0.2559465642142814
0.8010178426866628,0.8474957937092554
1.7623185770873595,1.8256694261719524
0.26346229201640503,0.2539322806068162
0.17410917479706348,0.18701787170415934
1.6628241468328693,1.7395077489378914
0.7911185344760465,0.7987715210659404
1.4153778511911987,1.1938915492867408
0.20520746587866287,0.22308488500517928
0.16925406152389366,0.1577598304539302
0.16478204074991512,0.16650789563557847
1.3108449743124264,1.3302299203957855
0.3901089217469207,0.38033272561162323
0.9837204698484041,1.053393031853365
0.5173906154247474,0.5106493328701277
0.5694811041077513,0.5645081244749562
0.24447497342249355,0.24869358677601522
0.719516970940048,0.824623416240681
0.07501604044495928,0.07414287095687933
0.23950711095900093,0.24808572301717166
1.2259499501711388,1.4714297453681675
0.1713163185543673,0.17230493907059785
0.16003034157837429,0.16876300675052658
0.8188824755125467,0.7654740482667473
0.822781129440685,0.8452067597200271
0.33098439468287183,0.315791287728739
0.5710482496687773,0.5015721554055885
0.8848295081074667,0.9975647166005958
0.15813718985052652,0.1572289337922161
0.23250293285141785,0.2547087018329099
0.08735977862369716,0.08593442786602447
0.17868205398127174,0.19425981024608627
2.317066401969004,1.9527824685290638
0.974488184777637,0.9941966218113046
0.0950798302644913,0.09812167347818297
0.4185372689672516,0.39685585240844007
0.4267582251286391,0.39757365653116905
0.43147064934836266,0.5075319521942772
0.3400105551812822,0.3357712665561823
0.47767075259791786,0.5005270984935472
0.07171674105277488,0.06330751832869976
2.140810107354445,2.0702219311695673
0.9670091367167211,0.8403032293326819
1.463734343532075,1.474161474501753
0.267879645033426,0.23459847770053807
0.14544287143111861,0.13936042461300235
0.39885359518933505,0.4029523780377768
0.18798052289589362,0.19255451287083664
0.4540666239063012,0.43024442417611775
0.23554509061580864,0.23503287155565322
0.7137064704682409,0.731927724904247
0.33047940499349027,0.3838423770973102
0.08012864180290989,0.07659754769391865
0.7164010897604998,0.6619567437096151
0.3309277197364774,0.3321930454207132
2.040341795286106,2.075631777026583
1.42575364768706,1.3568261570049907
0.18187337891093586,0.17155633303296108
0.18940343832490966,0.1901148462172392
0.13084459022258688,0.1323984289337991
0.1890352072951483,0.20663503119045348
0.39411089957961565,0.39511749635170484
0.08749420301404348,0.08652981900225194
0.2339835334371259,0.23379883883698582
0.10880720311011677,0.11150753810316247
0.4585592053880403,0.4542710870457121
1.480504585319512,1.3578462296066303
0.871463685830393,0.8376394742995904
0.16677116504309294,0.16784188647377973
0.05938217800028124,0.059497055991712997
0.4053467725113287,0.43505402286976597
0.09854630200340281,0.09067486565339054
1.2868783926830247,1.339407564802349
0.19321123784482758,0.19581531072369124
0.5442212967249876,0.533242090144804
0.058672063244072564,0.05739100753970687
0.2443676380777737,0.2351223227814924
0.08020327705357597,0.07737860046505113
1.3844997176489906,1.4207031021863084
0.12556946470422004,0.1393524449511509
0.213712514452337,0.22743116948639266
0.05957594027832112,0.06300094371605487
0.782626130382706,0.7337757864347866
0.3864646963796548,0.34835331431447425
0.4160194940513269,0.3202744138381506
0.09301059694127252,0.08592123062697338
0.896255390239332,0.8477772659260929
1.9643907103576432,1.9852770798413957
0.1194945097444546,0.1266451512989015
0.2371812034382702,0.21868270682176352
0.277078329012825,0.2778623300375499
0.2923854748403403,0.29235442925167054
0.36005895066307153,0.37495375023515604
0.5681784946778238,0.5312620241578483
0.2975917119833605,0.2905058523916711
0.18731031479479762,0.2185241710653878
0.906770138176685,0.862240600178375
0.6139927323931075,0.7200273737058521
