fea,cv_pred
321.6297616087231,329.63277789523494
361.73805620279205,348.01000617627994
95.76010658002733,108.18988302246969
236.64015699298284,223.675153208577
249.70102591514188,270.8123398484796
323.5321908783076,396.6045013415303
143.24054463119663,129.04160998001328
1010.8243321431669,899.607873057827
919.5730384237835,866.6836931109613
78.83755114514382,73.28449697325371
314.2406129870823,284.92388515655296
109.3003894946814,115.72157639725302
210.193687791539,244.77263260067807
52.13726265700055,56.553340812225386
40.92521772529903,50.33635704755698
169.34895152566267,116.00195409668241
190.00259824446846,223.77522261136028
457.0238257254795,416.70331731389456
322.36190869055486,224.4088204852156
148.68712272158447,163.2776521189268
210.6595955638118,212.97185184297737
308.05642445689176,338.56804852936244
177.75085184279473,171.7116808111406
145.63830796468184,136.93829219914903
278.4901602528413,192.39511405549993
582.6856576548641,680.9414508736435
502.3671968788313,561.78802463536
161.5136582294631,155.31443021675435
160.8700766840062,189.41753788648768
606.945517924355,652.8141782518195
454.61845966808505,444.7008656355454
732.6013064795991,579.6008660262139
182.50394348602202,173.27441397967524
174.69627092088564,144.80432324736418
140.30552884582633,166.09055049317382
537.3029546237108,564.696471725611
219.3735144496208,182.14868302379682
406.45205351131995,443.2528542121503
321.6439108893084,304.5210959595939
334.45763292612185,307.1275691403662
199.70010818785627,201.67803085943325
503.43578158683795,434.55616161011625
79.58312496363507,76.24654507133367
212.6429131877703,182.83631174268731
379.2552294852951,455.449574039312
158.49259609595424,159.78106833691928
126.17939257806377,164.76414426742298
330.640251413544,285.62706461790725
518.4151804809338,487.0691555012223
345.44026866420097,232.40600194781499
485.07914705928897,422.8395860107858
540.0001401441971,700.7751102198729
137.44040255236484,127.36746517690848
160.6316348276112,147.87541531118694
71.87556864753806,80.45539280546454
128.27457274325752,142.92956961824083
923.9344220397807,799.0814862512481
395.7450938085202,411.78175896719455
96.82624456388069,110.60927509105802
215.713545814081,228.85924131072065
293.12544103474465,273.57506128048345
266.9330814775859,327.91227850896905
249.17779051051937,280.37977197461475
224.10891812625718,217.90243036350986
67.22869602469406,59.83084921315044
746.4483740021536,670.764680929652
539.6411286736814,389.9656148916148
607.3567376053857,516.2665061373987
181.99483904191263,200.95124934006262
126.72165782964686,145.23240871192098
263.4328331044463,262.1071143298916
209.8262989194863,184.37555050949854
389.40186452913457,338.12739308985124
225.50868288771215,210.57335226795547
370.35500713249917,414.2989568366614
261.03808051176816,296.8397459068654
78.76727935001692,79.99065243189618
416.4520570915436,395.7523598437238
206.59874690557928,253.8385148748077
893.9237046382906,897.2355392692492
585.1553273413147,503.95594029777277
235.57935918659797,204.9950788209079
125.88041596280016,174.60781893121745
116.55239155212311,114.64869076644987
157.0183835760868,183.91372067088136
263.3957468205474,274.6429325840143
89.06287159589407,93.0091887776934
183.66536535356155,162.39088990009353
100.64402431381886,118.99367669159537
369.66491159635433,398.8558242138984
786.2612424636828,572.5197725190936
434.9314440381919,419.10052209707214
188.53079845444827,145.78619991870033
53.68204367387776,52.287210366875456
202.61372229869696,209.70433541290916
97.39264330595076,82.52760412977514
698.1560426710985,789.4577711695879
122.06128620312099,126.27393006029013
261.84202190517055,326.3963309941701
58.83777788385697,68.72930128053439
180.65755598889967,173.73131285215413
76.04874646533605,67.81385272300403
560.2574670796716,600.0815145024422
175.44601265409167,162.84972818518452
149.57139447382767,160.19590768982135
70.13215812481934,69.46273759635055
475.37980309291135,358.96250160678915
226.5028419431522,221.37232944974005
240.6038838456922,185.24886504809095
103.16046022825505,98.73520324891182
426.8353029658214,380.3698269396946
684.401684138932,625.8006911171284
97.5586980034944,116.37552733996982
220.01532449370413,205.30016815891307
170.43852681017913,191.83774504813442
206.57275201520574,207.02204017169234
253.21627861161133,259.66054093560234
509.8224448113597,358.5892808443531
279.23557827166553,206.11617917180317
160.80803167106242,150.42828550849174
367.5850270404859,329.12238558392477
328.462767217222,212.87420436503888
