fea,cv_pred
0.7223257241656634,0.7525982981348384
0.5043007578989288,0.510808390476751
0.09575368327677261,0.09765692500442767
0.3987247664166246,0.3608259907534786
0.46610791623631065,0.42883921984935147
0.5859644209082403,0.6091402036084573
0.1380918979450719,0.14267049311738467
3.9580124064250364,4.214889906235093
4.274159946646204,4.0810591457102925
0.07711188332446549,0.07563593391589235
0.6024560220509597,0.5623046506281244
0.14629639574470518,0.14643124882721445
0.35512205135172387,0.37564903279385714
0.06118141792431996,0.06168903907080285
0.029763802788090085,0.03170466791759542
0.1675132661556431,0.17435397190827073
0.42950568372277564,0.43650663829006153
0.6866279619462957,0.6661493486874142
0.29538902059295613,0.2894144374506931
0.17978583383699065,0.17724802516340446
0.32924764600357936,0.3335155428437623
0.7228157081364842,0.6636757540922945
0.27078895634609634,0.2651237651587904
0.16498050939620718,0.16546058265696922
0.2742636810641403,0.2493666716370556
0.8010178426866628,0.9093921347383119
1.7623185770873595,1.8513031391143417
0.26346229201640503,0.2581023405841183
0.17410917479706348,0.18315696287987132
1.6628241468328693,1.7719737385889955
0.7911185344760465,0.7444923249228543
1.4153778511911987,1.2254892895819056
0.20520746587866287,0.22489779963535705
0.16925406152389366,0.16272251329570558
0.16478204074991512,0.16199591745934214
1.3108449743124264,1.3842050914248352
0.3901089217469207,0.3735982734203391
0.9837204698484041,1.0570818265446253
0.5173906154247474,0.5440290565198128
0.5694811041077513,0.558237135764921
0.24447497342249355,0.24660742319696735
0.719516970940048,0.7077751792604772
0.07501604044495928,0.0741466328082898
0.23950711095900093,0.23765936595152437
1.2259499501711388,1.39954556958577
0.1713163185543673,0.18941042173626108
0.16003034157837429,0.1595363754965751
0.8188824755125467,0.7581761889050481
0.822781129440685,0.8228909460121353
0.33098439468287183,0.30505059111672334
0.5710482496687773,0.4941968398806028
0.8848295081074667,0.9787421364812681
0.15813718985052652,0.1604542576908677
0.23250293285141785,0.24445366217967246
0.08735977862369716,0.08842304678815407
0.17868205398127174,0.18073652247694594
2.317066401969004,1.8942161792866743
0.974488184777637,0.9982218845001682
0.0950798302644913,0.09652610620282893
0.4185372689672516,0.3875959635023589
0.4267582251286391,0.41130865084029405
0.43147064934836266,0.4802674710161617
0.3400105551812822,0.33955641561515654
0.47767075259791786,0.475968391330751
0.07171674105277488,0.06523223974091749
2.140810107354445,1.8677220709142772
0.9670091367167211,1.2778873640493231
1.463734343532075,1.3524877223898648
0.267879645033426,0.23407988328157467
0.14544287143111861,0.14499745546100676
0.39885359518933505,0.3866065470169843
0.18798052289589362,0.19359109578236064
0.4540666239063012,0.4316948114607147
0.23554509061580864,0.23246054296282037
0.7137064704682409,0.7345090794205719
0.33047940499349027,0.383627300627282
0.08012864180290989,0.07864550400074813
0.7164010897604998,0.6255447004705176
0.3309277197364774,0.33791185982303745
2.040341795286106,2.0501571192724413
1.42575364768706,1.4574373446195392
0.18187337891093586,0.17509942161276015
0.18940343832490966,0.18926568399374064
0.13084459022258688,0.13262907514222994
0.1890352072951483,0.19039342840445303
0.39411089957961565,0.40355506455644385
0.08749420301404348,0.08604278941680707
0.2339835334371259,0.23715576803312827
0.10880720311011677,0.10837116124929685
0.4585592053880403,0.4598131717038923
1.480504585319512,1.2789777323768727
0.871463685830393,0.8872539214911442
0.16677116504309294,0.1566718626768593
0.05938217800028124,0.05947529902096061
0.4053467725113287,0.39880796426937243
0.09854630200340281,0.08454560332397691
1.2868783926830247,1.1328071098080212
0.19321123784482758,0.19043037291562537
0.5442212967249876,0.5949060315458266
0.058672063244072564,0.061948664204244865
0.2443676380777737,0.2429865828542392
0.08020327705357597,0.07875875205793538
1.3844997176489906,1.3988024742672216
0.12556946470422004,0.122554848987786
0.21371251445232425,0.22577904359297984
0.05957594027832112,0.06973711432472902
0.782626130382706,1.0166080193517315
0.3864646963796548,0.34917502655558513
0.4160194940513269,0.3374027292321401
0.09301059694127252,0.0905306819508354
0.896255390239332,0.8868209783191835
1.9643907103576432,1.9127186286234652
0.1194945097444546,0.12042192046782414
0.2371812034382702,0.2242744877946899
0.277078329012825,0.2783620448520455
0.2923854748403403,0.29421688288074554
0.36005895066307153,0.36982026403056173
0.5681784946778238,0.5275830244496719
0.2975917119833605,0.29283553120484296
0.18731031479479762,0.16681330153849477
0.906770138176685,0.8752042466755057
0.7069017089951728,0.6811960474047263
1.4925181323858818,1.1704887100605346
0.5511849264642193,0.5591656641366864
0.6229995049595191,0.6137339236032121
0.659618399870898,0.6717942107664817
0.3487026623738585,0.34786100824839894
0.348631153301608,0.3476686754986745
0.3338586230152311,0.3427090827452635
0.2781162845463775,0.28453987528621316
0.3147023505630678,0.30345525351520225
0.4405495777241303,0.4496094386330193
0.44113251344163534,0.4479765787647258
0.4506456122893663,0.4492904975140831
0.45349589458314965,0.44889808271073683
0.3632098389853866,0.35564073930811396
