fea,cv_pred
214.41984107248206,220.59375466350465
241.1587041351947,231.58514430752777
63.84007105335155,71.77968172955434
157.76010466198858,153.6324906701438
166.46735061009463,180.54156042649262
215.68812725220505,264.42935788064807
95.49369642079776,85.542468115702
673.8828880954447,602.908838093147
613.0486922825224,576.381666426055
52.558367430095885,48.82710866878767
209.49374199138822,189.94925558926013
72.8669263297876,77.06007143982895
140.12912519435935,162.19170268112995
34.75817510466703,37.67096862390695
27.283478483532686,33.70396597639632
112.89930101710846,78.46156580123795
126.66839882964564,149.18348155611514
304.6825504836531,278.42669484753765
214.90793912703657,149.60588014429436
99.12474848105632,108.67348818566892
140.43973037587452,142.42800400583283
205.37094963792785,224.15248611629406
118.5005678951965,114.27733350197913
97.09220530978791,92.26146171961658
185.66010683522754,130.9456364699757
388.45710510324284,459.21162203398615
334.9114645858876,373.1878296919549
107.67577215297541,104.12220106653666
107.24671778933747,125.25645572941329
404.63034528290336,433.4509020127987
303.0789731120567,298.3815641776499
488.40087098639947,386.00594939612813
121.66929565734802,115.44269747988785
116.46418061392376,96.62128876248305
93.5370192305509,110.72703330814007
358.2019697491405,383.37780045655745
146.24900963308056,120.8406387983048
270.9680356742133,295.61582294710627
214.42927392620564,202.70064556776762
222.97175528408127,205.40854991081412
133.13340545857088,134.5406322320544
335.62385439122534,290.8751821436303
53.05541664242338,50.83103003316033
141.76194212518018,121.93641341131703
252.83681965686344,303.63304876422103
105.66173073063618,108.3298339911021
84.11959505204253,106.29292079002188
220.42683427569602,190.68290849312
345.6101203206226,329.73316096811106
230.29351244280065,156.14957365452562
323.386098039526,280.8405217350005
360.00009342946475,464.5501557356251
91.6269350349099,84.7671700314809
107.08775655174082,98.58361072220562
47.91704576502538,53.858969675177285
85.51638182883835,94.9240838043597
615.9562813598538,535.7970672813192
263.8300625390135,274.5211729446961
64.5508297092538,72.94074888734319
143.80903054272068,152.61001756633553
195.41696068982978,183.8835961564609
177.95538765172398,218.72611771109874
166.11852700701294,186.91984946059222
149.4059454175048,145.54102890976776
44.81913068312938,39.586693225981264
497.63224933476914,447.04752278132383
359.76075244912096,259.9770745963577
404.90449173692383,344.3892929177624
121.32989269460843,120.00702390212288
84.48110521976457,96.13982934214853
175.62188873629754,174.1968828357881
139.88419927965754,122.39326892984882
259.60124301942307,225.41826248388622
150.33912192514146,140.08768481991834
246.90333808833282,276.64044153378984
174.02538700784544,195.86814137209205
52.511519566677954,52.956310948899066
277.6347047276958,266.3455243684069
137.73249793705287,168.3762098144542
595.9491364255272,594.0440056710828
390.1035515608765,335.97062671077555
157.05290612439865,136.98457779460458
83.92027730853346,115.83076455888735
77.70159436808208,76.49466432470088
104.67892238405787,122.60914732326312
175.59716454703164,181.40324687807092
59.37524773059605,62.00612576913784
122.44357690237437,108.26059304786364
67.09601620921258,79.48975499697937
246.44327439756958,266.97191669678153
524.1741616424553,381.7063453497982
289.9542960254613,279.82652250227153
125.68719896963219,97.19080158935812
35.788029115918505,34.824983544982445
135.07581486579798,139.99285358913625
64.92842887063385,53.204010453346754
465.4373617807323,525.1084832676601
81.37419080208066,84.05250318234226
174.5613479367804,221.42248658963234
39.22518525590465,45.81953488087569
120.43837065926647,116.32475762048419
50.69916431022404,45.20766705959385
373.5049780531145,398.96561972023034
116.96400843606112,108.56648612043436
99.71426298255179,106.67558728801218
46.7547720832129,44.54336571066641
316.9198687286076,239.30833236500334
151.00189462876813,148.98960594267322
160.40258923046147,123.71309697273814
68.77364015217005,66.70136407125857
284.55686864388093,253.67532337991355
456.2677894259547,417.2004598564941
65.0391320023296,77.66710980238902
146.67688299580274,136.86677815580393
113.62568454011942,127.45066974417725
137.71516801013715,138.44578845159404
168.8108524077409,173.58032319171554
339.8816298742398,237.21751266328164
186.15705218111037,137.6346013776545
107.20535444737496,100.28552417627878
245.0566846936573,219.41492328559937
254.12759643876961,211.0510122585456
